group,name_item,href_name,price,stock,recipe,substance,producer
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,АнвиМакс таб. шип. со вкусом и ароматом малины №10,https://xn--80aafkze2bij.online/anvimaks-tab-ship-so-vkusom-i-aromatom-maliny-10-6276298/,375.0,есть в наличии,Нет,АСКОРБИНОВАЯ КИСЛОТА+КАЛЬЦИЯ ГЛЮКОНАТ+ЛОРАТАДИН+ПАРАЦЕТАМОЛ+РИМАНТАДИН+РУТОЗИД,ФармВИЛАР НПО ООО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,"Фервекс пор. д/р-ра внутр малиновый с сахаром 500мг+25мг+200мг 12,75г №8",https://xn--80aafkze2bij.online/ferveks-por-malinovyy-s-sakharom-500mg-25mg-200mg-12-75g-8-2086838/,372.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ФЕНИРАМИН+АСКОРБИНОВАЯ КИСЛОТА,УПСА САС
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Ринза таб. №10,https://xn--80aafkze2bij.online/rinza-tab-10-1262348/,221.0,есть в наличии,Нет,КОФЕИН+ПАРАЦЕТАМОЛ+ФЕНИЛЭФРИН+ХЛОРФЕНАМИН,Юник Фармасьютикал Лабораториз
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Ринза таб. №4,https://xn--80aafkze2bij.online/rinza-tab-4-6911478/,109.0,есть в наличии,Нет,КОФЕИН+ПАРАЦЕТАМОЛ+ФЕНИЛЭФРИН+ХЛОРФЕНАМИН,Юник Фармасьютикал Лабораториз
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Колдакт флю плюс капс. пролонг. №10,https://xn--80aafkze2bij.online/koldakt-flyu-plyus-kaps-prolong-10-2152378/,318.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ФЕНИЛЭФРИН+ХЛОРФЕНАМИН,Натко Фарма Лтд
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Ринзасип с витамином C пор. д/р-ра внутр апельсиновый 5г №10,https://xn--80aafkze2bij.online/rinzasip-s-vitaminom-c-por-apelsin-5g-10-1717618/,357.0,есть в наличии,Нет,КОФЕИН+ПАРАЦЕТАМОЛ+ФЕНИЛЭФРИН+ФЕНИРАМИН+[АСКОРБИНОВАЯ КИСЛОТА],Юник Фармасьютикал Лабораториз
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Ринзасип д/детей пор. д/р-ра внутр малиновый 3г №10,https://xn--80aafkze2bij.online/rinzasip-s-vitaminom-c-por-d-detey-malina-3g-10-4754608/,380.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ФЕНИРАМИН+АСКОРБИНОВАЯ КИСЛОТА,Юник Фармасьютикал Лабораториз
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Антигриппин-Анви капс. №20,https://xn--80aafkze2bij.online/antigrippin-anvi-kaps-20-2308778/,192.0,есть в наличии,Нет,~,АнвиЛаб ООО/Фармпроект АО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Антигриппин-Анви капс. №20,https://xn--80aafkze2bij.online/antigrippin-anvi-kaps-20-2022398/,185.0,есть в наличии,Нет,~,Антивирал НПО ЗАО/Фармпроект АО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Ринзасип с витамином C пор. д/р-ра внутр лимонный 5г №5,https://xn--80aafkze2bij.online/rinzasip-s-vitaminom-c-por-limon-5g-5-1157758/,237.0,есть в наличии,Нет,КОФЕИН+ПАРАЦЕТАМОЛ+ФЕНИЛЭФРИН+ФЕНИРАМИН+[АСКОРБИНОВАЯ КИСЛОТА],Юник Фармасьютикал Лабораториз
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Ринзасип с витамином C пор. д/р-ра внутр черносмородиновый 5г №5,https://xn--80aafkze2bij.online/rinzasip-s-vitaminom-c-por-chernaya-smorodina-5g-5-3110878/,227.0,есть в наличии,Нет,КОФЕИН+ПАРАЦЕТАМОЛ+ФЕНИЛЭФРИН+ФЕНИРАМИН+[АСКОРБИНОВАЯ КИСЛОТА],Юник Фармасьютикал Лабораториз
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Ринзасип с витамином C пор. д/р-ра внутр апельсиновый 5г №5,https://xn--80aafkze2bij.online/rinzasip-s-vitaminom-c-por-apelsin-5g-5-1568028/,228.0,есть в наличии,Нет,КОФЕИН+ПАРАЦЕТАМОЛ+ФЕНИЛЭФРИН+ФЕНИРАМИН+[АСКОРБИНОВАЯ КИСЛОТА],Юник Фармасьютикал Лабораториз
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Ринзасип с витамином C пор. д/р-ра внутр лимонный 5г №10,https://xn--80aafkze2bij.online/rinzasip-s-vitaminom-c-por-limon-5g-10-1547958/,363.0,есть в наличии,Нет,КОФЕИН+ПАРАЦЕТАМОЛ+ФЕНИЛЭФРИН+ФЕНИРАМИН+[АСКОРБИНОВАЯ КИСЛОТА],Юник Фармасьютикал Лабораториз
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Ринзасип с витамином C пор. д/р-ра внутр черносмородиновый 5г №10,https://xn--80aafkze2bij.online/rinzasip-s-vitaminom-c-por-chernaya-smorodina-5g-10-3157708/,363.0,есть в наличии,Нет,КОФЕИН+ПАРАЦЕТАМОЛ+ФЕНИЛЭФРИН+ФЕНИРАМИН+[АСКОРБИНОВАЯ КИСЛОТА],Юник Фармасьютикал Лабораториз
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Колдрекс хотрем пор. д/р-ра внутр лимонный 5г №10,https://xn--80aafkze2bij.online/koldreks-khotrem-por-d-r-ra-vnutr-limonnyy-5g-10-2418328/,519.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ФЕНИЛЭФРИН+[АСКОРБИНОВАЯ КИСЛОТА],СмитКляйн Бичем С.А.
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Колдрекс юниор пор. д/р-ра внутр д/детей 3г №10,https://xn--80aafkze2bij.online/koldreks-yunior-por-d-r-ra-vnutr-d-detey-3g-10-1559078/,463.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ФЕНИЛЭФРИН+[АСКОРБИНОВАЯ КИСЛОТА],СмитКляйн Бичем С.А.
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Антигриппин пор. д/р-ра внутр лимонно-медовый 5г №3,https://xn--80aafkze2bij.online/antigrippin-por-d-r-ra-vnutr-med-limon-5g-3-5648098/,156.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ХЛОРФЕНАМИН+[АСКОРБИНОВАЯ КИСЛОТА],Натур Продукт Фарма Сп. з о.о.
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Дезгриппин таб. шип. 500мг+10мг+200мг №10,https://xn--80aafkze2bij.online/dezgrippin-tab-ship-laym-10-6540248/,338.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ХЛОРФЕНАМИН+[АСКОРБИНОВАЯ КИСЛОТА],ФармВИЛАР НПО ООО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Простудокс пор. д/р-ра внутр лимонный 5г №5,https://xn--80aafkze2bij.online/prostudoks-por-d-r-ra-vnutr-limonnyy-5g-5-7284938/,238.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ФЕНИЛЭФРИН+[АСКОРБИНОВАЯ КИСЛОТА],Синтез ОАО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Простудокс пор. д/р-ра внутр лимонный 5г №10,https://xn--80aafkze2bij.online/prostudoks-por-d-r-ra-vnutr-limonnyy-5g-10-7284918/,345.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ФЕНИЛЭФРИН+[АСКОРБИНОВАЯ КИСЛОТА],Синтез ОАО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Звездочка флю пор. д/р-ра внутр апельсин 15г №10,https://xn--80aafkze2bij.online/zvezdochka-flyu-por-d-r-ra-vnutr-apelsin-15g-10-4118568/,0.0,Нет в наличии,Нет,ПАРАЦЕТАМОЛ+ФЕНИЛЭФРИН+ФЕНИРАМИН+[АСКОРБИНОВАЯ КИСЛОТА],Дансон Трейдинг Фармасьютикал Компани Лимитед
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Колдрекс максгрипп пор. д/р-ра внутр лимонный №5,https://xn--80aafkze2bij.online/koldreks-maksgripp-por-d-r-ra-vnutr-limonnyy-limon-5-2013988/,325.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ФЕНИЛЭФРИН+[АСКОРБИНОВАЯ КИСЛОТА],СмитКляйн Бичем С.А.
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,"Колдрекс максгрипп пор. д/р-ра внутр лимонный 6,43г №10",https://xn--80aafkze2bij.online/koldreks-maksgripp-por-d-r-ra-vnutr-limonnyy-6-43g-10-1494268/,614.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ФЕНИЛЭФРИН+[АСКОРБИНОВАЯ КИСЛОТА],СмитКляйн Бичем С.А.
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Колдрекс хотрем пор. д/р-ра внутр лимонный 5г №5,https://xn--80aafkze2bij.online/koldreks-khotrem-por-d-r-ra-vnutr-limonnyy-5g-5-1853418/,304.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ФЕНИЛЭФРИН+[АСКОРБИНОВАЯ КИСЛОТА],СмитКляйн Бичем С.А.
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,АнтиФлу кидс пор. д/р-ра внутр 12г №5,https://xn--80aafkze2bij.online/antiflu-kids-por-d-r-ra-vnutr-12g-5-2539808/,277.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ХЛОРФЕНАМИН+[АСКОРБИНОВАЯ КИСЛОТА],Контракт Фармакол Корпорейшн
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Антигриппин таб. шип. №10  (пенал в конверте),https://xn--80aafkze2bij.online/antigrippin-tab-ship-10-penal-v-konverte-1879368/,426.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ХЛОРФЕНАМИН+[АСКОРБИНОВАЯ КИСЛОТА],Валеант ООО/пр.Натур Продукт Фарма Сп. з о.о.
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Антигриппин таб. шип. со вкусом грейпфрута 500мг+10мг+200мг №10,https://xn--80aafkze2bij.online/antigrippin-tab-ship-greypfrut-10-2529928/,407.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ХЛОРФЕНАМИН+[АСКОРБИНОВАЯ КИСЛОТА],Натур Продукт Фарма Сп. з о.о.
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Антигриппин таб. шип. со вкусом и ароматом малины 500мг+10мг+200мг №10,https://xn--80aafkze2bij.online/antigrippin-tab-ship-so-vkusom-i-aromatom-maliny-500mg-10mg-200mg-10-2529918/,425.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ХЛОРФЕНАМИН+[АСКОРБИНОВАЯ КИСЛОТА],Натур Продукт Фарма Сп. з о.о.
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,АнвиМакс пор. д/р-ра внутр лимонный 5г №12,https://xn--80aafkze2bij.online/anvimaks-por-d-r-ra-vnutr-limonnyy-5g-12-3854218/,474.0,есть в наличии,Нет,~,Фармпроект АО/Фармвилар НПО ООО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,АнвиМакс пор. д/р-ра внутр малиновый 5г №12,https://xn--80aafkze2bij.online/anvimaks-por-d-r-ra-vnutr-malinovyy-5g-12-3854238/,0.0,Нет в наличии,Нет,~,Фармпроект АО/Фармвилар НПО ООО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,АнвиМакс пор. д/р-ра внутр лимонный с медом 5г №12,https://xn--80aafkze2bij.online/anvimaks-por-d-r-ra-vnutr-limonnyy-s-medom-5g-12-3854228/,479.0,есть в наличии,Нет,~,Фармпроект АО/Фармвилар НПО ООО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,АнвиМакс пор. д/р-ра внутр черносмородиновый 5г №12,https://xn--80aafkze2bij.online/anvimaks-por-d-r-ra-vnutr-chernosmorodinovyy-5g-12-3854248/,433.0,есть в наличии,Нет,~,Фармпроект АО/Фармвилар НПО ООО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,АнвиМакс пор. д/р-ра внутр клюквенный 5г №24,https://xn--80aafkze2bij.online/anvimaks-por-d-r-ra-vnutr-klyukvennyy-5g-24-4680018/,0.0,Нет в наличии,Нет,~,Фармпроект АО/Фармвилар НПО ООО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,АнвиМакс пор. д/р-ра внутр лимонный 5г №24,https://xn--80aafkze2bij.online/anvimaks-por-d-r-ra-vnutr-limonnyy-5g-24-3854178/,831.0,есть в наличии,Нет,~,Фармпроект АО/Фармвилар НПО ООО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,АнвиМакс пор. д/р-ра внутр малиновый 5г №24,https://xn--80aafkze2bij.online/anvimaks-por-d-r-ra-vnutr-malinovyy-5g-24-3854198/,0.0,Нет в наличии,Нет,~,Фармпроект АО/Фармвилар НПО ООО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,АнвиМакс пор. д/р-ра внутр лимонный с медом 5г №24,https://xn--80aafkze2bij.online/anvimaks-por-d-r-ra-vnutr-limonnyy-s-medom-5g-24-3854188/,750.0,есть в наличии,Нет,~,Фармпроект АО/Фармвилар НПО ООО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,АнвиМакс пор. д/р-ра внутр черносмородиновый 5г №24,https://xn--80aafkze2bij.online/anvimaks-por-d-r-ra-vnutr-chernosmorodinovyy-5g-24-3854208/,911.0,есть в наличии,Нет,~,Фармпроект АО/Фармвилар НПО ООО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,АнвиМакс пор. д/р-ра внутр клюквенный 5г №3,https://xn--80aafkze2bij.online/anvimaks-por-d-r-ra-vnutr-klyukvennyy-5g-3-4653858/,0.0,Нет в наличии,Нет,~,Фармпроект АО/Фармвилар НПО ООО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,АнвиМакс пор. д/р-ра внутр лимонный 5г №3,https://xn--80aafkze2bij.online/anvimaks-por-d-r-ra-vnutr-limonnyy-5g-3-3854298/,169.0,есть в наличии,Нет,~,Фармпроект АО/Фармвилар НПО ООО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,АнвиМакс пор. д/р-ра внутр лимонный с медом 5г №3,https://xn--80aafkze2bij.online/anvimaks-por-d-r-ra-vnutr-limonnyy-s-medom-5g-3-3854308/,166.0,есть в наличии,Нет,~,Фармпроект АО/Фармвилар НПО ООО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,АнвиМакс пор. д/р-ра внутр малиновый 5г №3,https://xn--80aafkze2bij.online/anvimaks-por-d-r-ra-vnutr-malinovyy-5g-3-3854318/,0.0,Нет в наличии,Нет,~,Фармпроект АО/Фармвилар НПО ООО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,АнвиМакс пор. д/р-ра внутр черносмородиновый 5г №3,https://xn--80aafkze2bij.online/anvimaks-por-d-r-ra-vnutr-chernosmorodinovyy-5g-3-3854328/,0.0,Нет в наличии,Нет,~,Фармпроект АО/Фармвилар НПО ООО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,АнвиМакс пор. д/р-ра внутр клюквенный 5г №6,https://xn--80aafkze2bij.online/anvimaks-por-d-r-ra-vnutr-klyukvennyy-5g-6-4673508/,0.0,Нет в наличии,Нет,~,Фармпроект АО/Фармвилар НПО ООО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,АнвиМакс пор. д/р-ра внутр лимонный 5г №6,https://xn--80aafkze2bij.online/anvimaks-por-d-r-ra-vnutr-limonnyy-5g-6-3854258/,271.0,есть в наличии,Нет,~,Фармпроект АО/Фармвилар НПО ООО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,АнвиМакс пор. д/р-ра внутр лимонный с медом 5г №6,https://xn--80aafkze2bij.online/anvimaks-por-d-r-ra-vnutr-limonnyy-s-medom-5g-6-3854268/,271.0,есть в наличии,Нет,~,Фармпроект АО/Фармвилар НПО ООО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,АнвиМакс пор. д/р-ра внутр малиновый 5г №6,https://xn--80aafkze2bij.online/anvimaks-por-d-r-ra-vnutr-malinovyy-5g-6-3854278/,272.0,есть в наличии,Нет,~,Фармпроект АО/Фармвилар НПО ООО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,АнвиМакс пор. д/р-ра внутр черносмородиновый 5г №6,https://xn--80aafkze2bij.online/anvimaks-por-d-r-ra-vnutr-chernosmorodinovyy-5g-6-3854288/,268.0,есть в наличии,Нет,~,Фармпроект АО/Фармвилар НПО ООО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Дезгриппин пор. д/р-ра внутр малиновый №6,https://xn--80aafkze2bij.online/dezgrippin-por-d-r-ra-vnutr-malina-6-7550788/,229.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ХЛОРФЕНАМИН+[АСКОРБИНОВАЯ КИСЛОТА],ФармВИЛАР НПО ООО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Дезгриппин пор. д/р-ра внутр лимонно-медовый №6,https://xn--80aafkze2bij.online/dezgrippin-por-d-r-ra-vnutr-limon-med-6-7550798/,229.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ХЛОРФЕНАМИН+[АСКОРБИНОВАЯ КИСЛОТА],ФармВИЛАР НПО ООО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Дезгриппин пор. д/р-ра внутр малиновый №12,https://xn--80aafkze2bij.online/dezgrippin-por-d-r-ra-vnutr-malina-12-7550778/,449.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ХЛОРФЕНАМИН+[АСКОРБИНОВАЯ КИСЛОТА],ФармВИЛАР НПО ООО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Дезгриппин пор. д/р-ра внутр лимонно-медовый №12,https://xn--80aafkze2bij.online/dezgrippin-por-d-r-ra-vnutr-limon-med-12-7550768/,400.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ХЛОРФЕНАМИН+[АСКОРБИНОВАЯ КИСЛОТА],ФармВИЛАР НПО ООО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Колдакт с витамином С таб. п.п.о. №10,https://xn--80aafkze2bij.online/koldakt-s-vitaminom-s-tab-p-p-o-10-7034958/,340.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ФЕНИЛЭФРИН+ХЛОРФЕНАМИН+[АСКОРБИНОВАЯ КИСЛОТА],Сан Фармасьютикал Индастриз Лтд
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Фенипрекс-С пор. д/р-ра внутр 5г №10,https://xn--80aafkze2bij.online/fenipreks-s-por-d-r-ra-vnutr-5g-10-3434958/,318.0,есть в наличии,Нет,~,Московская ФФ ЗАО
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Суприма-Бронхо сироп от кашля 100мл,https://xn--80aafkze2bij.online/suprima-bronkho-sirop-ot-kashlya-100ml-1189368/,266.0,есть в наличии,Нет,~,Шрея Лайф Сайенсиз Пвт Лтд
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Линкас Балм мазь 25г №1,https://xn--80aafkze2bij.online/linkas-balm-maz-25g-3812948/,184.0,есть в наличии,Нет,~,Хербион Пакистан Пвт Лтд
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,"Терафлю от гриппа и простуды пор. д/р-ра внутр лимонный 22,1г №10",https://xn--80aafkze2bij.online/teraflyu-ot-grippa-i-prostudy-por-d-r-ra-vnutr-limonnyy-22-1g-10-1930178/,668.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ФЕНИЛЭФРИН+ФЕНИРАМИН+АСКОРБИНОВАЯ КИСЛОТА,ГлаксоСмитКляйн Хелскер АО/пр.Фамар Орлеан
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,"Терафлю от гриппа и простуды пор. д/р-ра внутр лимонный 22,1г №14",https://xn--80aafkze2bij.online/teraflyu-ot-grippa-i-prostudy-por-d-r-ra-vnutr-limonnyy-22-1g-14-6529528/,829.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ФЕНИЛЭФРИН+ФЕНИРАМИН+АСКОРБИНОВАЯ КИСЛОТА,Фамар Орлеан
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,"Терафлю пор. д/р-ра внутр лесные ягоды 11,6г №10",https://xn--80aafkze2bij.online/teraflyu-por-d-r-ra-vnutr-lesnye-yagody-10-1667388/,798.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ФЕНИРАМИН+ФЕНИЛЭФРИН,ГСК Консьюмер Хелс Инк.
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Терафлю экстра пор. д/р-ра внутр лимонный №10,https://xn--80aafkze2bij.online/teraflyu-ekstra-por-d-r-ra-vnutr-limon-10-3393368/,722.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ФЕНИРАМИН+ФЕНИЛЭФРИН,Новартис Консьюмер Хелс С.А./пр.Фамар
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Терафлю экстратаб таб. №10,https://xn--80aafkze2bij.online/teraflyu-ekstratab-tab-10-2104678/,310.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ФЕНИЛЭФРИН+ХЛОРФЕНАМИН,Новартис Саглик Гида ве Тарим Урунлери Сан. Ве Тик. А.С
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Терафлю от гриппа и простуды пор. лимон №4,https://xn--80aafkze2bij.online/teraflyu-ot-grippa-i-prostudy-por-limon-4-3509188/,385.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ФЕНИЛЭФРИН+ФЕНИРАМИН+АСКОРБИНОВАЯ КИСЛОТА,Фамар Франция
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,"Терафлю от гриппа и простуды пор. д/р-ра внутр лимонный 22,1г №4",https://xn--80aafkze2bij.online/teraflyu-ot-grippa-i-prostudy-por-d-r-ra-vnutr-limonnyy-22-1g-4-3512358/,390.0,есть в наличии,Нет,ПАРАЦЕТАМОЛ+ФЕНИЛЭФРИН+ФЕНИРАМИН+АСКОРБИНОВАЯ КИСЛОТА,Фамар Орлеан
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Риниколд ХотКап пор. д/р-ра внутр лимонный 5г №5,https://xn--80aafkze2bij.online/rinikold-khotkap-por-d-r-ra-vnutr-limonnyy-5g-5-8186328/,208.0,есть в наличии,Нет,КОФЕИН+ПАРАЦЕТАМОЛ+ФЕНИЛЭФРИН+ФЕНИРАМИН,Шрея Лайф Сайенсиз Пвт Лтд
preparaty-pri-prostudnykh-zabolevaniyakh-i-grippe,Риниколд ХотКап пор. д/р-ра внутр апельсиновый 5г №10,https://xn--80aafkze2bij.online/rinikold-khotkap-por-d-r-ra-vnutr-apelsinovyy-5g-10-8140988/,298.0,есть в наличии,Нет,КОФЕИН+ПАРАЦЕТАМОЛ+ФЕНИЛЭФРИН+ФЕНИРАМИН,Шрея Лайф Сайенсиз Пвт Лтд
