Unnamed: 0,count_index,pars_day,first_name,name_W,name_W_manufact,item_name,name_manufact,item_price,Manufacturer,Manufacturer_common,count_pars,chain_pharm,base_index,chain_index
988,989_2023-06-01,2023-06-01,Аленталь,Аленталь таблетки 100мг №60,Аленталь таблетки 100мг №60_Вертекс,Аленталь таб п/пл/о 100мг N60 (Вертекс),Аленталь таб п/пл/о 100мг N60 _Вертекс,836.0,Вертекс,Вертекс,2,soc,0,1.1977077363896849
136,137_2023-06-01,2023-06-01,Аллапинин,Аллапинин таблетки 25мг №30,Аллапинин таблетки 25мг №30_ВИЛАР,Аллапинин таб 25мг N30 (Вилар),Аллапинин таб 25мг N30 _ВИЛАР,595.0,ФАРМЦЕНТР ВИЛАР АО,ВИЛАР,2,soc,0,1.02233676975945
1287,1288_2023-06-01,2023-06-01,Аллохол,Аллохол таблетки №50,Аллохол таблетки №50_Фармстандарт,Аллохол таб N50 (Фармстандарт МНН),Аллохол таб N50 _Фармстандарт,77.0,Фармстандарт-Томск,Фармстандарт,2,soc,0,1.0
1595,1596_2023-06-01,2023-06-01,Алмагель,Алмагель А сусп 170мл,Алмагель А сусп 170мл_Балканфарма,Алмагель А сусп 170мл (Тева),Алмагель А сусп 170мл _Балканфарма,340.0,Балканфарма,Балканфарма,2,soc,0,0.9970674486803519
1657,1658_2023-06-01,2023-06-01,Алмагель,Алмагель А сусп пакет 10мл №10,Алмагель А сусп пакет 10мл №10_Балканфарма,Алмагель А сусп пакет 10мл N10 (Тева),Алмагель А сусп пакет 10мл N10 _Балканфарма,340.0,Балканфарма,Балканфарма,2,soc,0,1.0526315789473684
1621,1622_2023-06-01,2023-06-01,Алмагель,Алмагель Нео пакет 10мл №10,Алмагель Нео пакет 10мл №10_Балканфарма,Алмагель Нео пакет 10мл N10 (Тева),Алмагель Нео пакет 10мл N10 _Балканфарма,287.0,Балканфарма,Балканфарма,2,soc,0,1.0436363636363637
1670,1671_2023-06-01,2023-06-01,Алмагель,Алмагель Нео сусп 170мл,Алмагель Нео сусп 170мл_Балканфарма,Алмагель Нео сусп 170мл (Тева),Алмагель Нео сусп 170мл _Балканфарма,312.0,Балканфарма,Балканфарма,2,soc,0,1.0129870129870129
1601,1602_2023-06-01,2023-06-01,Алмагель,Алмагель сусп 170мл,Алмагель сусп 170мл_Балканфарма,Алмагель сусп 170мл (Тева),Алмагель сусп 170мл _Балканфарма,293.0,Балканфарма,Балканфарма,2,soc,0,1.1910569105691058
1658,1659_2023-06-01,2023-06-01,Алмагель,Алмагель сусп пакет 10мл №10,Алмагель сусп пакет 10мл №10_Балканфарма,Алмагель сусп пакет 10мл N10 (Тева),Алмагель сусп пакет 10мл N10 _Балканфарма,275.0,Балканфарма,Балканфарма,2,soc,0,0.9963768115942029
1669,1670_2023-06-01,2023-06-01,Алоэ,Алоэ сок 50мл,Алоэ сок 50мл_Вифитех,Алоэ сок 50мл (Вифитех),Алоэ сок 50мл _Вифитех,78.0,Вифитех ТОО,Вифитех,2,soc,0,0.9512195121951219
1303,1304_2023-06-01,2023-06-01,Алоэ,Алоэ экстракт амп 1% 1мл №10,Алоэ экстракт амп 1% 1мл №10_Ереванская ХФФ,Алоэ экстракт амп 1% 1мл N10 (СтатусФарм),Алоэ экстракт амп 1% 1мл N10 _Ереванская ХФФ,93.0,Ереванская ХФФ,Ереванская ХФФ,2,soc,0,1.2077922077922079
1593,1594_2023-06-01,2023-06-01,Альфазокс,Альфазокс р-р д/приема внутрь саше 10мл №20,Альфазокс р-р д/приема внутрь саше 10мл №20_Альфасигма,Альфазокс р-р д/приема внутрь саше 10мл N20 (Альфасигма),Альфазокс р-р д/приема внутрь саше 10мл N20 _Альфасигма,1349.0,Альфасигма,Альфасигма,2,soc,0,1.176111595466434
924,925_2023-06-01,2023-06-01,Амбробене,Амбробене Стоптуссин таблетки 4мг+100мг №20,Амбробене Стоптуссин таблетки 4мг+100мг №20_Тева,Амбробене Стоптуссин таб 4мг+100мг N20 (Тева),Амбробене Стоптуссин таб 4мг+100мг N20 _Тева,265.0,Тева,Тева,2,soc,0,0.9013605442176871
923,924_2023-06-01,2023-06-01,Амброксол,"Амброксол Вертекс р-р д/инг и прием внутрь 7,5мг/мл 100мл","Амброксол Вертекс р-р д/инг и прием внутрь 7,5мг/мл 100мл_None","Амброксол Вертекс р-р д/инг и прием внутрь 7,5мг/мл 100мл (Вертекс)","Амброксол Вертекс р-р д/инг и прием внутрь 7,5мг/мл 100мл _None",195.0,,,2,soc,0,1.1607142857142858
565,566_2023-06-01,2023-06-01,Амиксин,Амиксин таблетки 125мг №10,Амиксин таблетки 125мг №10_Фармстандарт,Амиксин таб 125мг N10 (ОТИСИ),Амиксин таб 125мг N10 _Фармстандарт,1042.0,Фармстандарт-Томск,Фармстандарт,2,soc,0,0.9353680430879713
598,599_2023-06-01,2023-06-01,Амиксин,Амиксин таблетки 125мг №6,Амиксин таблетки 125мг №6_ОТИСИ,Амиксин таб 125мг N6 (ОТИСИ),Амиксин таб 125мг N6 _ОТИСИ,633.0,ОТИСИ,ОТИСИ,2,soc,0,1.011182108626198
509,510_2023-06-01,2023-06-01,Амиксин,Амиксин таблетки 60мг №10,Амиксин таблетки 60мг №10_Фармстандарт,Амиксин таб 60мг N10 (ОТИСИ),Амиксин таб 60мг N10 _Фармстандарт,600.0,Фармстандарт-Томск,Фармстандарт,2,soc,0,1.0050251256281406
142,143_2023-06-01,2023-06-01,Амиодарон,Амиодарон таблетки 200мг №30,Амиодарон таблетки 200мг №30_Борисовский,Амиодарон таб 200мг N30 (Борисов),Амиодарон таб 200мг N30 _Борисовский,148.0,Борисовский завод,Борисовский,2,soc,0,1.0206896551724138
595,596_2023-06-01,2023-06-01,Амлодипин,Амлодипин таблетки 10мг №30,Амлодипин таблетки 10мг №30_Вертекс,Амлодипин таб 10мг N30 (Вертекс),Амлодипин таб 10мг N30 _Вертекс,86.0,Вертекс,Вертекс,2,soc,0,1.0
638,639_2023-06-01,2023-06-01,Амлодипин,Амлодипин таблетки 10мг №60,Амлодипин таблетки 10мг №60_Вертекс,Амлодипин таб 10мг N60 (Вертекс),Амлодипин таб 10мг N60 _Вертекс,166.0,Вертекс,Вертекс,2,soc,0,1.0849673202614378
603,604_2023-06-01,2023-06-01,Амлодипин,Амлодипин таблетки 5мг №30,Амлодипин таблетки 5мг №30_Вертекс,Амлодипин таб 5мг N30 (Вертекс),Амлодипин таб 5мг N30 _Вертекс,62.0,Вертекс,Вертекс,2,soc,0,1.0508474576271187
589,590_2023-06-01,2023-06-01,Амлодипин,Амлодипин таблетки 5мг №60,Амлодипин таблетки 5мг №60_Вертекс,Амлодипин таб 5мг N60 (Вертекс),Амлодипин таб 5мг N60 _Вертекс,113.0,Вертекс,Вертекс,2,soc,0,1.0560747663551402
42,43_2023-06-01,2023-06-01,Амлодипин,Амлодипин таблетки 5мг №60,Амлодипин таблетки 5мг №60_Озон,Амлодипин таб 5мг N60 (Озон),Амлодипин таб 5мг N60 _Озон,95.0,Озон,Озон,2,soc,0,1.0
311,312_2023-06-01,2023-06-01,Амлодипин,Амлодипин таблетки 5мг №90,Амлодипин таблетки 5мг №90_Озон,Амлодипин таб 5мг N90 (Озон),Амлодипин таб 5мг N90 _Озон,150.0,Озон,Озон,2,soc,0,0.9933774834437086
80,81_2023-06-01,2023-06-01,Амлодипин-Тева,Амлодипин-Тева таблетки 10мг №30,Амлодипин-Тева таблетки 10мг №30_Тева,Амлодипин-Тева таб 10мг N30 (Тева),Амлодипин-Тева таб 10мг N30 _Тева,173.0,Тева,Тева,2,soc,0,0.9829545454545454
96,97_2023-06-01,2023-06-01,Амлодипин-Тева,Амлодипин-Тева таблетки 5мг №30,Амлодипин-Тева таблетки 5мг №30_Тева,Амлодипин-Тева таб 5мг N30 (Тева),Амлодипин-Тева таб 5мг N30 _Тева,152.0,Тева,Тева,2,soc,0,1.2258064516129032
351,352_2023-06-01,2023-06-01,Амлотоп,Амлотоп таблетки 10мг №30,Амлотоп таблетки 10мг №30_Хемофарм,Амлотоп таб 10мг N30 (Нижфарм),Амлотоп таб 10мг N30 _Хемофарм,140.0,Хемофарм,Хемофарм,2,soc,0,1.0
355,356_2023-06-01,2023-06-01,Амлотоп,Амлотоп таблетки 5мг №30,Амлотоп таблетки 5мг №30_Хемофарм,Амлотоп таб 5мг N30 (Нижфарм),Амлотоп таб 5мг N30 _Хемофарм,93.0,Хемофарм,Хемофарм,2,soc,0,1.0
539,540_2023-06-01,2023-06-01,Амприлан,Амприлан таблетки 10мг №30,Амприлан таблетки 10мг №30_КРКА,Амприлан таб 10мг N30 (КРКА),Амприлан таб 10мг N30 _КРКА,203.0,КРКА,КРКА,2,soc,0,0.45111111111111113
628,629_2023-06-01,2023-06-01,Амприлан,"Амприлан таблетки 2,5мг №30","Амприлан таблетки 2,5мг №30_КРКА","Амприлан таб 2,5мг N30 (КРКА)","Амприлан таб 2,5мг N30 _КРКА",62.0,КРКА,КРКА,2,soc,0,0.2246376811594203
1218,1219_2023-06-01,2023-06-01,Анальгин,Анальгин амп 50% 2мл №10,Анальгин амп 50% 2мл №10_Ереванская ХФФ,Анальгин амп 50% 2мл N10 (Ереван),Анальгин амп 50% 2мл N10 _Ереванская ХФФ,86.0,Ереванская ХФФ,Ереванская ХФФ,2,soc,0,1.34375
1243,1244_2023-06-01,2023-06-01,Анальгин,Анальгин амп 50% 2мл №10,Анальгин амп 50% 2мл №10_Фармстандарт,Анальгин амп 50% 2мл N10 (Фармстандарт МНН),Анальгин амп 50% 2мл N10 _Фармстандарт,97.0,Фармстандарт,Фармстандарт,2,soc,0,0.8151260504201681
1117,1118_2023-06-01,2023-06-01,Анальгин,Анальгин таблетки 500мг №10,Анальгин таблетки 500мг №10_Фармстандарт,Анальгин таб 500мг N10 (Фармстандарт МНН),Анальгин таб 500мг N10 _Фармстандарт,12.0,Фармстандарт,Фармстандарт,2,soc,0,0.8
1162,1163_2023-06-01,2023-06-01,Анальгин,Анальгин таблетки 500мг №20,Анальгин таблетки 500мг №20_Обновление,Анальгин таб 500мг N20 (Обновление),Анальгин таб 500мг N20 _Обновление,110.0,Обновление ПФК,Обновление,2,soc,0,1.375
1156,1157_2023-06-01,2023-06-01,Анальгин,Анальгин таблетки 500мг №20,Анальгин таблетки 500мг №20_Фармстандарт,Анальгин таб 500мг N20 (Фармстандарт МНН),Анальгин таб 500мг N20 _Фармстандарт,59.0,Фармстандарт,Фармстандарт,2,soc,0,1.0
280,281_2023-06-01,2023-06-01,Анаприлин,Анаприлин таблетки 10мг №50,Анаприлин таблетки 10мг №50_Татхимфармпрепараты,Анаприлин таб 10мг N50 (Татхимфарм),Анаприлин таб 10мг N50 _Татхимфармпрепараты,15.0,Татхимфармпрепараты,Татхимфармпрепараты,2,soc,0,1.0
116,117_2023-06-01,2023-06-01,Анаприлин,Анаприлин таблетки 40мг №50,Анаприлин таблетки 40мг №50_Здоровье ФК,Анаприлин таб 40мг N50 (Здоровье ФК),Анаприлин таб 40мг N50 _Здоровье ФК,29.0,Здоровье ФК,Здоровье ФК,2,soc,0,1.2083333333333333
639,640_2023-06-01,2023-06-01,Анаприлин,Анаприлин таблетки 40мг №50,Анаприлин таблетки 40мг №50_Озон,Анаприлин таб 40мг N50 (Озон),Анаприлин таб 40мг N50 _Озон,48.0,Озон,Озон,2,soc,0,1.0434782608695652
431,432_2023-06-01,2023-06-01,Анаферон,Анаферон капли 25мл,Анаферон капли 25мл_Материа Медика,Анаферон капли 25мл (МатериаМедика),Анаферон капли 25мл _Материа Медика,394.0,Материа Медика,Материа Медика,2,soc,0,1.047872340425532
87,88_2023-06-01,2023-06-01,Анаферон,Анаферон таблетки д/взр №20,Анаферон таблетки д/взр №20_Материа Медика,Анаферон таб д/взр N20 (МатериаМедика),Анаферон таб д/взр N20 _Материа Медика,298.0,Материа Медика,Материа Медика,2,soc,0,1.0567375886524824
65,66_2023-06-01,2023-06-01,Анаферон,Анаферон таблетки д/дет №20,Анаферон таблетки д/дет №20_Материа Медика,Анаферон таб д/дет N20 (МатериаМедика),Анаферон таб д/дет N20 _Материа Медика,290.0,Материа Медика,Материа Медика,2,soc,0,1.0069444444444444
919,920_2023-06-01,2023-06-01,АнвиМакс,АнвиМакс капс. №20,АнвиМакс капс. №20_ВИЛАР,АнвиМакс капс N20 (Сотекс),АнвиМакс капс N20 _ВИЛАР,271.0,Фармцентр ВИЛАР ЗАО,ВИЛАР,2,soc,0,1.0544747081712063
875,876_2023-06-01,2023-06-01,АнвиМакс,АнвиМакс клюква пак №12,АнвиМакс клюква пак №12_ФармВИЛАР,АнвиМакс клюква пак N12 (Сотекс),АнвиМакс клюква пак N12 _ФармВИЛАР,465.0,ФармВИЛАР ФПК,ФармВИЛАР,2,soc,0,1.183206106870229
897,898_2023-06-01,2023-06-01,АнвиМакс,АнвиМакс клюква пак №24,АнвиМакс клюква пак №24_ФармВИЛАР,АнвиМакс клюква пак N24 (Сотекс),АнвиМакс клюква пак N24 _ФармВИЛАР,768.0,ФармВИЛАР ФПК,ФармВИЛАР,2,soc,0,1.28
852,853_2023-06-01,2023-06-01,АнвиМакс,АнвиМакс клюква пак №3,АнвиМакс клюква пак №3_ФармВИЛАР,АнвиМакс клюква пак N3 (Сотекс),АнвиМакс клюква пак N3 _ФармВИЛАР,163.0,ФармВИЛАР ФПК,ФармВИЛАР,2,soc,0,1.0124223602484472
863,864_2023-06-01,2023-06-01,АнвиМакс,АнвиМакс клюква пак №6,АнвиМакс клюква пак №6_ФармВИЛАР,АнвиМакс клюква пак N6 (Сотекс),АнвиМакс клюква пак N6 _ФармВИЛАР,223.0,ФармВИЛАР ФПК,ФармВИЛАР,2,soc,0,1.009049773755656
110,111_2023-06-01,2023-06-01,АнвиМакс,АнвиМакс лимон пак №12,АнвиМакс лимон пак №12_ВИЛАР,АнвиМакс лимон пак N12 (Сотекс),АнвиМакс лимон пак N12 _ВИЛАР,411.0,Фармцентр ВИЛАР ЗАО,ВИЛАР,2,soc,0,1.1643059490084986
332,333_2023-06-01,2023-06-01,АнвиМакс,АнвиМакс лимон пак №24,АнвиМакс лимон пак №24_ФармВИЛАР,АнвиМакс лимон пак N24 (Сотекс),АнвиМакс лимон пак N24 _ФармВИЛАР,816.0,ФармВИЛАР ФПК,ФармВИЛАР,2,soc,0,1.2515337423312884
287,288_2023-06-01,2023-06-01,АнвиМакс,АнвиМакс лимон пак №3,АнвиМакс лимон пак №3_ФармВИЛАР,АнвиМакс лимон пак N3 (Сотекс),АнвиМакс лимон пак N3 _ФармВИЛАР,160.0,ФармВИЛАР ФПК,ФармВИЛАР,2,soc,0,0.9815950920245399
198,199_2023-06-01,2023-06-01,АнвиМакс,АнвиМакс лимон пак №6,АнвиМакс лимон пак №6_ФармВИЛАР,АнвиМакс лимон пак N6 (Сотекс),АнвиМакс лимон пак N6 _ФармВИЛАР,222.0,ФармВИЛАР ФПК,ФармВИЛАР,2,soc,0,0.8809523809523809
221,222_2023-06-01,2023-06-01,АнвиМакс,АнвиМакс малина пак №12,АнвиМакс малина пак №12_ФармВИЛАР,АнвиМакс малина пак N12 (Сотекс),АнвиМакс малина пак N12 _ФармВИЛАР,451.0,ФармВИЛАР ФПК,ФармВИЛАР,2,soc,0,1.228882833787466
620,621_2023-06-01,2023-06-01,АнвиМакс,АнвиМакс малина пак №24,АнвиМакс малина пак №24_ФармВИЛАР,АнвиМакс малина пак N24 (Сотекс),АнвиМакс малина пак N24 _ФармВИЛАР,816.0,ФармВИЛАР ФПК,ФармВИЛАР,2,soc,0,1.36
243,244_2023-06-01,2023-06-01,АнвиМакс,АнвиМакс малина пак №3,АнвиМакс малина пак №3_ФармВИЛАР,АнвиМакс малина пак N3 (Сотекс),АнвиМакс малина пак N3 _ФармВИЛАР,161.0,ФармВИЛАР ФПК,ФармВИЛАР,2,soc,0,1.00625
1141,1142_2023-06-01,2023-06-01,АнвиМакс,АнвиМакс малина пак №6,АнвиМакс малина пак №6_ФармВИЛАР,АнвиМакс малина пак N6 (Сотекс),АнвиМакс малина пак N6 _ФармВИЛАР,220.0,ФармВИЛАР ФПК,ФармВИЛАР,2,soc,0,0.9777777777777777
265,266_2023-06-01,2023-06-01,АнвиМакс,АнвиМакс мед/лимон пак №24,АнвиМакс мед/лимон пак №24_ФармВИЛАР,АнвиМакс мед/лимон пак N24 (Сотекс),АнвиМакс мед/лимон пак N24 _ФармВИЛАР,720.0,ФармВИЛАР ФПК,ФармВИЛАР,2,soc,0,1.1980033277870217
653,654_2023-06-01,2023-06-01,АнвиМакс,АнвиМакс мед/лимон пак №3,АнвиМакс мед/лимон пак №3_ФармВИЛАР,АнвиМакс мед/лимон пак N3 (Сотекс),АнвиМакс мед/лимон пак N3 _ФармВИЛАР,163.0,ФармВИЛАР ФПК,ФармВИЛАР,2,soc,0,1.0
1052,1053_2023-06-01,2023-06-01,АнвиМакс,АнвиМакс мед/лимон пак №6,АнвиМакс мед/лимон пак №6_ФармВИЛАР,АнвиМакс мед/лимон пак N6 (Сотекс),АнвиМакс мед/лимон пак N6 _ФармВИЛАР,222.0,ФармВИЛАР ФПК,ФармВИЛАР,2,soc,0,0.9955156950672646
952,953_2023-06-01,2023-06-01,АнвиМакс,АнвиМакс таблетки шипуч клюква б/сахара №10,АнвиМакс таблетки шипуч клюква б/сахара №10_Сотекс,АнвиМакс таб шипуч клюква б/сахара N10 (Сотекс),АнвиМакс таб шипуч клюква б/сахара N10 _Сотекс,266.0,Сотекс,Сотекс,2,soc,0,1.0
209,210_2023-06-01,2023-06-01,АнвиМакс,АнвиМакс черн смородина пак №24,АнвиМакс черн смородина пак №24_ФармВИЛАР,АнвиМакс черн смородина пак N24 (Сотекс),АнвиМакс черн смородина пак N24 _ФармВИЛАР,601.0,ФармВИЛАР ФПК,ФармВИЛАР,2,soc,0,1.0016666666666667
254,255_2023-06-01,2023-06-01,АнвиМакс,АнвиМакс черн смородина пак №3,АнвиМакс черн смородина пак №3_ФармВИЛАР,АнвиМакс черн смородина пак N3 (Сотекс),АнвиМакс черн смородина пак N3 _ФармВИЛАР,157.0,ФармВИЛАР ФПК,ФармВИЛАР,2,soc,0,0.9691358024691358
232,233_2023-06-01,2023-06-01,АнвиМакс,АнвиМакс черн смородина пак №6,АнвиМакс черн смородина пак №6_ФармВИЛАР,АнвиМакс черн смородина пак N6 (Сотекс),АнвиМакс черн смородина пак N6 _ФармВИЛАР,250.0,ФармВИЛАР ФПК,ФармВИЛАР,2,soc,0,1.0121457489878543
907,908_2023-06-01,2023-06-01,Ангидак,"Ангидак септ р-р 0,15% 150мл","Ангидак септ р-р 0,15% 150мл_Гротекс","Ангидак септ р-р 0,15% 150мл (Гротекс)","Ангидак септ р-р 0,15% 150мл _Гротекс",389.0,Гротекс,Гротекс,2,soc,0,1.0
905,906_2023-06-01,2023-06-01,Ангидак,"Ангидак спрей 0,255мг/доза 176доз 30мл","Ангидак спрей 0,255мг/доза 176доз 30мл_Гротекс","Ангидак спрей 0,255мг/доза 176доз 30мл (Гротекс)","Ангидак спрей 0,255мг/доза 176доз 30мл _Гротекс",419.0,Гротекс,Гротекс,2,soc,0,1.0
771,772_2023-06-01,2023-06-01,АнгиоНорм,АнгиоНорм таблетки 100мг №100,АнгиоНорм таблетки 100мг №100_ФармВИЛАР,АнгиоНорм таб п/о 100мг N100 (ОТИСИ),АнгиоНорм таб п/о 100мг N100 _ФармВИЛАР,537.0,ФармВИЛАР ФПК,ФармВИЛАР,2,soc,0,0.9132653061224489
792,793_2023-06-01,2023-06-01,Ангиорус,Ангиорус таблетки 100мг+900мг №30,Ангиорус таблетки 100мг+900мг №30_Синтез,Ангиорус таб п/пл/о 100мг+900мг N30 (Алиум),Ангиорус таб п/пл/о 100мг+900мг N30 _Синтез,1065.0,ОАО Синтез,Синтез,2,soc,0,1.0
791,792_2023-06-01,2023-06-01,Ангиорус,Ангиорус таблетки 100мг+900мг №60,Ангиорус таблетки 100мг+900мг №60_Синтез,Ангиорус таб п/пл/о 100мг+900мг N60 (Алиум),Ангиорус таб п/пл/о 100мг+900мг N60 _Синтез,1600.0,ОАО Синтез,Синтез,2,soc,0,1.0
783,784_2023-06-01,2023-06-01,Ангиорус,Ангиорус таблетки 50мг+450мг №60,Ангиорус таблетки 50мг+450мг №60_Синтез,Ангиорус таб п/пл/о 50мг+450мг N60 (Алиум),Ангиорус таб п/пл/о 50мг+450мг N60 _Синтез,1051.0,ОАО Синтез,Синтез,2,soc,0,1.0
640,641_2023-06-01,2023-06-01,Андипал,Андипал таблетки №10,Андипал таблетки №10_Фармстандарт,Андипал таб N10 (Фармстандарт МНН),Андипал таб N10 _Фармстандарт,39.0,Фармстандарт,Фармстандарт,2,soc,0,1.0
955,956_2023-06-01,2023-06-01,Андипал,Андипал таблетки №20,Андипал таблетки №20_Фармстандарт,Андипал таб N20 (Фармстандарт МНН),Андипал таб N20 _Фармстандарт,69.0,Фармстандарт,Фармстандарт,2,soc,0,1.0
1588,1589_2023-06-01,2023-06-01,Антарейт,Антарейт таблетки жев 800мг+40мг №24,Антарейт таблетки жев 800мг+40мг №24_Сиквел,Антарейт таб жев 800мг+40мг N24 (Валента),Антарейт таб жев 800мг+40мг N24 _Сиквел,339.0,Сиквел Фармасьютикалс Пвт.Лтд.,Сиквел,2,soc,0,1.0
867,868_2023-06-01,2023-06-01,Анти-Ангин,Анти-Ангин паст №12,Анти-Ангин паст №12_Херкель,Анти-Ангин паст N12 (Бауш),Анти-Ангин паст N12 _Херкель,254.0,Херкель Б.В.,Херкель,2,soc,0,1.3025641025641026
868,869_2023-06-01,2023-06-01,Анти-Ангин,Анти-Ангин паст №24,Анти-Ангин паст №24_Херкель,Анти-Ангин паст N24 (Бауш),Анти-Ангин паст N24 _Херкель,278.0,Херкель Б.В.,Херкель,2,soc,0,1.3560975609756099
1274,1275_2023-06-01,2023-06-01,Антигриппин,Антигриппин мед/лимон пор д/приг р-ра №10,Антигриппин мед/лимон пор д/приг р-ра №10_Натур Продукт,Антигриппин мед/лимон пор д/приг р-ра N10 (Бауш),Антигриппин мед/лимон пор д/приг р-ра N10 _Натур Продукт,431.0,Натур Продукт Фарма,Натур Продукт,2,soc,0,1.0994897959183674
1263,1264_2023-06-01,2023-06-01,Антигриппин,Антигриппин мед/лимон пор д/приг р-ра №3,Антигриппин мед/лимон пор д/приг р-ра №3_Натур Продукт,Антигриппин мед/лимон пор д/приг р-ра N3 (Бауш),Антигриппин мед/лимон пор д/приг р-ра N3 _Натур Продукт,129.0,Натур Продукт Фарма,Натур Продукт,2,soc,0,1.075
1241,1242_2023-06-01,2023-06-01,Антигриппин,Антигриппин таблетки шип апельсин №10,Антигриппин таблетки шип апельсин №10_Натур Продукт,Антигриппин таб шип апельсин N10 (Бауш),Антигриппин таб шип апельсин N10 _Натур Продукт,392.0,Натур Продукт Фарма,Натур Продукт,2,soc,0,0.9679012345679012
1296,1297_2023-06-01,2023-06-01,Антигриппин,Антигриппин таблетки шип грейпфрут №10,Антигриппин таблетки шип грейпфрут №10_Натур Продукт,Антигриппин таб шип грейпфрут N10 (Бауш),Антигриппин таб шип грейпфрут N10 _Натур Продукт,374.0,Натур Продукт Фарма,Натур Продукт,2,soc,0,1.1910828025477707
1307,1308_2023-06-01,2023-06-01,Антигриппин,Антигриппин таблетки шип малина №10,Антигриппин таблетки шип малина №10_Натур Продукт,Антигриппин таб шип малина N10 (Бауш),Антигриппин таб шип малина N10 _Натур Продукт,414.0,Натур Продукт Фарма,Натур Продукт,2,soc,0,1.072538860103627
1252,1253_2023-06-01,2023-06-01,Антигриппин,Антигриппин таблетки шип №10,Антигриппин таблетки шип №10_Натур Продукт,Антигриппин таб шип N10 (Бауш),Антигриппин таб шип N10 _Натур Продукт,369.0,Натур Продукт Фарма,Натур Продукт,2,soc,0,0.9866310160427807
554,555_2023-06-01,2023-06-01,Антигриппин-Анви,Антигриппин-Анви капс. №20,Антигриппин-Анви капс. №20_Антивирал,Антигриппин-Анви капс N20 (Сотекс),Антигриппин-Анви капс N20 _Антивирал,148.0,Антивирал,Антивирал,2,soc,0,0.8087431693989071
