Unnamed: 0,count_index,pars_day,first_name,name_W,name_W_manufact,item_name,name_manufact,item_price,Manufacturer,Manufacturer_common,count_pars,chain_pharm,base_index,chain_index
1170,1171_2023-07-03,2023-07-03,Амлодипин-Боримед,Амлодипин-Боримед таблетки 5мг №30,Амлодипин-Боримед таблетки 5мг №30_Борисовский,Амлодипин-Боримед таб. 5мг №30,Амлодипин-Боримед таб. 5мг №30_Борисовский,41.0,Борисовский ЗМП ОАО,Борисовский,3,zdor,0,1.0
63,64_2023-07-03,2023-07-03,Амлодипин-Вертекс,Амлодипин-Вертекс таблетки 10мг №30,Амлодипин-Вертекс таблетки 10мг №30_Вертекс,Амлодипин-Вертекс таб. 10мг №30,Амлодипин-Вертекс таб. 10мг №30_Вертекс,21.0,Вертекс АО,Вертекс,3,zdor,0,1.0
60,61_2023-07-03,2023-07-03,Амлодипин-Вертекс,Амлодипин-Вертекс таблетки 5мг №20,Амлодипин-Вертекс таблетки 5мг №20_Вертекс,Амлодипин-Вертекс таб. 5мг №20,Амлодипин-Вертекс таб. 5мг №20_Вертекс,55.0,Вертекс АО,Вертекс,3,zdor,0,1.0
61,62_2023-07-03,2023-07-03,Амлодипин-Вертекс,Амлодипин-Вертекс таблетки 5мг №30,Амлодипин-Вертекс таблетки 5мг №30_Вертекс,Амлодипин-Вертекс таб. 5мг №30,Амлодипин-Вертекс таб. 5мг №30_Вертекс,63.0,Вертекс АО,Вертекс,3,zdor,0,1.0
62,63_2023-07-03,2023-07-03,Амлодипин-Вертекс,Амлодипин-Вертекс таблетки 5мг №60,Амлодипин-Вертекс таблетки 5мг №60_Вертекс,Амлодипин-Вертекс таб. 5мг №60,Амлодипин-Вертекс таб. 5мг №60_Вертекс,117.0,Вертекс АО,Вертекс,3,zdor,0,1.0
1171,1172_2023-07-03,2023-07-03,Амлодипин-Прана,Амлодипин-Прана таблетки 10мг №30,Амлодипин-Прана таблетки 10мг №30_Пранафарм,Амлодипин-Прана таб. 10мг №30,Амлодипин-Прана таб. 10мг №30_Пранафарм,69.0,Пранафарм ООО,Пранафарм,3,zdor,0,1.0
1360,1361_2023-07-03,2023-07-03,Амлодипин-Прана,Амлодипин-Прана таблетки 5мг №90,Амлодипин-Прана таблетки 5мг №90_Пранафарм,Амлодипин-Прана таб. 5мг №90,Амлодипин-Прана таб. 5мг №90_Пранафарм,124.0,Пранафарм ООО,Пранафарм,3,zdor,0,1.0
425,426_2023-07-03,2023-07-03,Амлодипин-Тева,Амлодипин-Тева таблетки 10мг №30,Амлодипин-Тева таблетки 10мг №30_Тева,Амлодипин-Тева таб. 10мг №30,Амлодипин-Тева таб. 10мг №30_Тева,188.0,Тева Фармацевтические Предприятия Лтд/пр.Фармацевтический завод Тева Прайвэт Ко.Лтд,Тева,3,zdor,0,1.0
424,425_2023-07-03,2023-07-03,Амлодипин-Тева,Амлодипин-Тева таблетки 5мг №30,Амлодипин-Тева таблетки 5мг №30_Тева,Амлодипин-Тева таб. 5мг №30,Амлодипин-Тева таб. 5мг №30_Тева,158.0,Тева Фармацевтические Предприятия Лтд/пр.Фармацевтический завод Тева Прайвэт Ко.Лтд,Тева,3,zdor,0,1.0128205128205128
1430,1431_2023-07-03,2023-07-03,Амлотоп,Амлотоп таблетки 10мг №30,Амлотоп таблетки 10мг №30_Нижфарм,Амлотоп таб. 10мг №30,Амлотоп таб. 10мг №30_Нижфарм,183.0,Нижфарм ОАО/пр.Хемофарм ООО,Нижфарм,3,zdor,0,1.0
1431,1432_2023-07-03,2023-07-03,Амлотоп,Амлотоп таблетки 5мг №30,Амлотоп таблетки 5мг №30_Нижфарм,Амлотоп таб. 5мг №30,Амлотоп таб. 5мг №30_Нижфарм,112.0,Нижфарм ОАО/пр.Хемофарм ООО,Нижфарм,3,zdor,0,1.0
119,120_2023-07-03,2023-07-03,Амприлан,Амприлан таблетки 5мг №30,Амприлан таблетки 5мг №30_КРКА,Амприлан таб. 5мг №30,Амприлан таб. 5мг №30_КРКА,110.0,"КРКА, д.д., Ново место",КРКА,3,zdor,0,1.0
516,517_2023-07-03,2023-07-03,Анальгин,Анальгин р-р в/в и в/м 500мг/мл 2мл №10,Анальгин р-р в/в и в/м 500мг/мл 2мл №10_Ереванская ХФФ,Анальгин р-р в/в и в/м 500мг/мл 2мл №10,Анальгин р-р в/в и в/м 500мг/мл 2мл №10_Ереванская ХФФ,85.0,Ереванская ХФФ,Ереванская ХФФ,3,zdor,0,0.9659090909090909
588,589_2023-07-03,2023-07-03,Анальгин,Анальгин таблетки 500мг №10,Анальгин таблетки 500мг №10_None,Анальгин таб. 500мг №10,Анальгин таб. 500мг №10_None,40.0,,,3,zdor,0,1.0
550,551_2023-07-03,2023-07-03,Анальгин,Анальгин таблетки 500мг №20  (Renewal),Анальгин таблетки 500мг №20  (Renewal)_Обновление,Анальгин таб. 500мг №20  (Renewal),Анальгин таб. 500мг №20  (Renewal)_Обновление,113.0,Обновление ПФК ЗАО,Обновление,3,zdor,0,1.0
565,566_2023-07-03,2023-07-03,Анальгин,Анальгин таблетки 500мг №20,Анальгин таблетки 500мг №20_Фармстандарт,Анальгин таб. 500мг №20,Анальгин таб. 500мг №20_Фармстандарт,72.0,Фармстандарт-Лексредства ОАО,Фармстандарт,3,zdor,0,1.0140845070422535
649,650_2023-07-03,2023-07-03,Анальгин-ЛекТ,Анальгин-ЛекТ таблетки 500мг №20,Анальгин-ЛекТ таблетки 500мг №20_Тюменский ХФЗ,Анальгин-ЛекТ таб. 500мг №20,Анальгин-ЛекТ таб. 500мг №20_Тюменский ХФЗ,76.0,Тюменский ХФЗ,Тюменский ХФЗ,3,zdor,0,1.0
35,36_2023-07-03,2023-07-03,Анаприлин,Анаприлин Реневал таблетки 10мг №112,Анаприлин Реневал таблетки 10мг №112_Обновление,Анаприлин Реневал таб. 10мг №112,Анаприлин Реневал таб. 10мг №112_Обновление,50.0,Обновление ПФК ЗАО,Обновление,3,zdor,0,1.0869565217391304
34,35_2023-07-03,2023-07-03,Анаприлин,Анаприлин Реневал таблетки 40мг №112,Анаприлин Реневал таблетки 40мг №112_Обновление,Анаприлин Реневал таб. 40мг №112,Анаприлин Реневал таб. 40мг №112_Обновление,142.0,Обновление ПФК АО,Обновление,3,zdor,0,1.0
1183,1184_2023-07-03,2023-07-03,Анаприлин,Анаприлин таблетки 10мг №50,Анаприлин таблетки 10мг №50_None,Анаприлин таб. 10мг №50,Анаприлин таб. 10мг №50_None,22.0,,,3,zdor,0,1.0
231,232_2023-07-03,2023-07-03,Анаприлин,Анаприлин таблетки 40мг №50,Анаприлин таблетки 40мг №50_None,Анаприлин таб. 40мг №50,Анаприлин таб. 40мг №50_None,61.0,,,3,zdor,0,1.0
1084,1085_2023-07-03,2023-07-03,АнвиМакс,АнвиМакс набор капсул №20,АнвиМакс набор капсул №20_Сотекс Фармфирма,АнвиМакс набор капсул №20,АнвиМакс набор капсул №20_Сотекс Фармфирма,319.0,Сотекс ФармФирма ЗАО/пр.ФармВИЛАР НПО ООО,Сотекс Фармфирма,3,zdor,0,1.0
751,752_2023-07-03,2023-07-03,АнвиМакс,АнвиМакс пор. клюквенный 5г №3,АнвиМакс пор. клюквенный 5г №3_Фармпроект,АнвиМакс пор. д/р-ра внутр клюквенный 5г №3,АнвиМакс пор. д/р-ра внутр клюквенный 5г №3_Фармпроект,169.0,Фармпроект АО/Фармвилар НПО ООО,Фармпроект,3,zdor,0,1.0
707,708_2023-07-03,2023-07-03,АнвиМакс,АнвиМакс пор. лимонный 5г №12,АнвиМакс пор. лимонный 5г №12_Фармпроект,АнвиМакс пор. д/р-ра внутр лимонный 5г №12,АнвиМакс пор. д/р-ра внутр лимонный 5г №12_Фармпроект,477.0,Фармпроект АО/Фармвилар НПО ООО,Фармпроект,3,zdor,0,1.0021008403361344
762,763_2023-07-03,2023-07-03,АнвиМакс,АнвиМакс пор. лимонный 5г №3,АнвиМакс пор. лимонный 5г №3_Фармпроект,АнвиМакс пор. д/р-ра внутр лимонный 5г №3,АнвиМакс пор. д/р-ра внутр лимонный 5г №3_Фармпроект,169.0,Фармпроект АО/Фармвилар НПО ООО,Фармпроект,3,zdor,0,1.0
795,796_2023-07-03,2023-07-03,АнвиМакс,АнвиМакс пор. лимонный 5г №6,АнвиМакс пор. лимонный 5г №6_Фармпроект,АнвиМакс пор. д/р-ра внутр лимонный 5г №6,АнвиМакс пор. д/р-ра внутр лимонный 5г №6_Фармпроект,270.0,Фармпроект АО/Фармвилар НПО ООО,Фармпроект,3,zdor,0,0.996309963099631
718,719_2023-07-03,2023-07-03,АнвиМакс,АнвиМакс пор. лимонный с медом 5г №12,АнвиМакс пор. лимонный с медом 5г №12_Фармпроект,АнвиМакс пор. д/р-ра внутр лимонный с медом 5г №12,АнвиМакс пор. д/р-ра внутр лимонный с медом 5г №12_Фармпроект,492.0,Фармпроект АО/Фармвилар НПО ООО,Фармпроект,3,zdor,0,1.0144329896907216
740,741_2023-07-03,2023-07-03,АнвиМакс,АнвиМакс пор. лимонный с медом 5г №24,АнвиМакс пор. лимонный с медом 5г №24_Фармпроект,АнвиМакс пор. д/р-ра внутр лимонный с медом 5г №24,АнвиМакс пор. д/р-ра внутр лимонный с медом 5г №24_Фармпроект,732.0,Фармпроект АО/Фармвилар НПО ООО,Фармпроект,3,zdor,0,1.0
773,774_2023-07-03,2023-07-03,АнвиМакс,АнвиМакс пор. лимонный с медом 5г №3,АнвиМакс пор. лимонный с медом 5г №3_Фармпроект,АнвиМакс пор. д/р-ра внутр лимонный с медом 5г №3,АнвиМакс пор. д/р-ра внутр лимонный с медом 5г №3_Фармпроект,162.0,Фармпроект АО/Фармвилар НПО ООО,Фармпроект,3,zdor,0,0.9938650306748467
807,808_2023-07-03,2023-07-03,АнвиМакс,АнвиМакс пор. лимонный с медом 5г №6,АнвиМакс пор. лимонный с медом 5г №6_Фармпроект,АнвиМакс пор. д/р-ра внутр лимонный с медом 5г №6,АнвиМакс пор. д/р-ра внутр лимонный с медом 5г №6_Фармпроект,272.0,Фармпроект АО/Фармвилар НПО ООО,Фармпроект,3,zdor,0,1.003690036900369
784,785_2023-07-03,2023-07-03,АнвиМакс,АнвиМакс пор. малиновый 5г №3,АнвиМакс пор. малиновый 5г №3_Фармпроект,АнвиМакс пор. д/р-ра внутр малиновый 5г №3,АнвиМакс пор. д/р-ра внутр малиновый 5г №3_Фармпроект,171.0,Фармпроект АО/Фармвилар НПО ООО,Фармпроект,3,zdor,0,1.0118343195266273
818,819_2023-07-03,2023-07-03,АнвиМакс,АнвиМакс пор. малиновый 5г №6,АнвиМакс пор. малиновый 5г №6_Фармпроект,АнвиМакс пор. д/р-ра внутр малиновый 5г №6,АнвиМакс пор. д/р-ра внутр малиновый 5г №6_Фармпроект,268.0,Фармпроект АО/Фармвилар НПО ООО,Фармпроект,3,zdor,0,1.0
729,730_2023-07-03,2023-07-03,АнвиМакс,АнвиМакс пор. черносмородиновый 5г №12,АнвиМакс пор. черносмородиновый 5г №12_Фармпроект,АнвиМакс пор. д/р-ра внутр черносмородиновый 5г №12,АнвиМакс пор. д/р-ра внутр черносмородиновый 5г №12_Фармпроект,421.0,Фармпроект АО/Фармвилар НПО ООО,Фармпроект,3,zdor,0,1.0
829,830_2023-07-03,2023-07-03,АнвиМакс,АнвиМакс пор. черносмородиновый 5г №6,АнвиМакс пор. черносмородиновый 5г №6_Фармпроект,АнвиМакс пор. д/р-ра внутр черносмородиновый 5г №6,АнвиМакс пор. д/р-ра внутр черносмородиновый 5г №6_Фармпроект,270.0,Фармпроект АО/Фармвилар НПО ООО,Фармпроект,3,zdor,0,1.0112359550561798
1240,1241_2023-07-03,2023-07-03,АнвиМакс,АнвиМакс таблетки шип. со вкусом и ароматом малины №10,АнвиМакс таблетки шип. со вкусом и ароматом малины №10_ФармВИЛАР,АнвиМакс таб. шип. со вкусом и ароматом малины №10,АнвиМакс таб. шип. со вкусом и ароматом малины №10_ФармВИЛАР,377.0,ФармВИЛАР НПО ООО,ФармВИЛАР,3,zdor,0,1.002659574468085
1189,1190_2023-07-03,2023-07-03,Ангиозил,Ангиозил ретард таблеткипролонг.  35мг №60,Ангиозил ретард таблеткипролонг.  35мг №60_РеплекФарм,Ангиозил ретард таб.пролонг.п.о. 35мг №60,Ангиозил ретард таб.пролонг.п.о. 35мг №60_РеплекФарм,549.0,Реплек Фарм ООО Скопье/уп.Сотекс ФармФирма ЗАО,РеплекФарм,3,zdor,0,1.0018248175182483
350,351_2023-07-03,2023-07-03,Ангионорм,Ангионорм таблетки   100мг №100,Ангионорм таблетки   100мг №100_ФармВилар,Ангионорм таб. п.о 100мг №100,Ангионорм таб. п.о 100мг №100_ФармВилар,590.0,ФармВилар ФПК ЗАО,ФармВилар,3,zdor,0,0.9320695102685624
196,197_2023-07-03,2023-07-03,Андипал,Андипал Авексима таблетки №10,Андипал Авексима таблетки №10_Авексима,Андипал Авексима таб. №10,Андипал Авексима таб. №10_Авексима,37.0,Авексима Сибирь ООО,Авексима,3,zdor,0,1.0
195,196_2023-07-03,2023-07-03,Андипал,Андипал Авексима таблетки №20,Андипал Авексима таблетки №20_Авексима,Андипал Авексима таб. №20,Андипал Авексима таб. №20_Авексима,92.0,Авексима ОАО/пр.Авексима Сибирь ООО,Авексима,3,zdor,0,0.989247311827957
435,436_2023-07-03,2023-07-03,Андипал,Андипал таблетки №10,Андипал таблетки №10_None,Андипал таб. №10,Андипал таб. №10_None,29.0,,,3,zdor,0,1.0
36,37_2023-07-03,2023-07-03,Андипал,Андипал таблетки №20  (renewal),Андипал таблетки №20  (renewal)_Обновление,Андипал таб. №20  (renewal),Андипал таб. №20  (renewal)_Обновление,105.0,Обновление ПФК АО,Обновление,3,zdor,0,1.0
358,359_2023-07-03,2023-07-03,Андипал,Андипал таблетки №20,Андипал таблетки №20_Фармстандарт,Андипал таб. №20,Андипал таб. №20_Фармстандарт,57.0,Фармстандарт-Томскхимфарм ОАО/пр.Фармстандарт-Лексредства ОАО,Фармстандарт,3,zdor,0,1.0
1092,1093_2023-07-03,2023-07-03,Антарейт,Антарейт Валента таблетки жев. 800мг+40мг №12,Антарейт Валента таблетки жев. 800мг+40мг №12_Селебрити Биофарма,Антарейт Валента таб. жев. 800мг+40мг №12,Антарейт Валента таб. жев. 800мг+40мг №12_Селебрити Биофарма,257.0,Селебрити Биофарма Лтд.,Селебрити Биофарма,3,zdor,0,0.9809160305343512
968,969_2023-07-03,2023-07-03,Антарейт,Антарейт Валента таблетки жев. 800мг+40мг №24,Антарейт Валента таблетки жев. 800мг+40мг №24_Селебрити Биофарма,Антарейт Валента таб. жев. 800мг+40мг №24,Антарейт Валента таб. жев. 800мг+40мг №24_Селебрити Биофарма,413.0,Селебрити Биофарма Лтд.,Селебрити Биофарма,3,zdor,0,1.0122549019607843
1173,1174_2023-07-03,2023-07-03,Антигриппин,Антигриппин аптекарский капс. №20,Антигриппин аптекарский капс. №20_Сотекс Фармфирма,Антигриппин аптекарский капс. №20,Антигриппин аптекарский капс. №20_Сотекс Фармфирма,209.0,Сотекс ФармФирма ЗАО/пр.ФармВИЛАР НПО ООО,Сотекс Фармфирма,3,zdor,0,1.0
1106,1107_2023-07-03,2023-07-03,Антигриппин,Антигриппин пор. лимонно-медовый 5г №10,Антигриппин пор. лимонно-медовый 5г №10_Натур Продукт,Антигриппин пор. д/р-ра внутр лимонно-медовый 5г №10,Антигриппин пор. д/р-ра внутр лимонно-медовый 5г №10_Натур Продукт,444.0,Натур Продукт Фарма Сп. з о.о.,Натур Продукт,3,zdor,0,1.0206896551724138
607,608_2023-07-03,2023-07-03,Антигриппин,Антигриппин пор. лимонно-медовый 5г №3,Антигриппин пор. лимонно-медовый 5г №3_Натур Продукт,Антигриппин пор. д/р-ра внутр лимонно-медовый 5г №3,Антигриппин пор. д/р-ра внутр лимонно-медовый 5г №3_Натур Продукт,158.0,Натур Продукт Фарма Сп. з о.о.,Натур Продукт,3,zdor,0,1.0
1140,1141_2023-07-03,2023-07-03,Антигриппин,Антигриппин таблетки детск. шип. №10,Антигриппин таблетки детск. шип. №10_Натур Продукт,Антигриппин таб. детск. шип. №10,Антигриппин таб. детск. шип. №10_Натур Продукт,437.0,Натур Продукт Фарма Сп. з о.о.,Натур Продукт,3,zdor,0,1.0
