Unnamed: 0,count_index,pars_day,first_name,name_W,name_W_manufact,item_name,name_manufact,item_price,Manufacturer,Manufacturer_common,count_pars,chain_pharm,base_index,chain_index
1234,1235_2023-05-30,2023-05-30,Аллохол,Аллохол таблетки №50,Аллохол таблетки №50_Фармстандарт,Аллохол таб. п.п.о. №50,Аллохол таб. п.п.о. №50_Фармстандарт,77.0,Фармстандарт-Томскхимфарм ОАО,Фармстандарт,2,zdor,0,1.013157894736842
1224,1225_2023-05-30,2023-05-30,Аллохол-УБФ,Аллохол-УБФ таблетки   №24,Аллохол-УБФ таблетки   №24_Уралбиофарм,Аллохол-УБФ таб. п.о №24,Аллохол-УБФ таб. п.о №24_Уралбиофарм,55.0,Уралбиофарм ОАО,Уралбиофарм,2,zdor,0,0.9482758620689655
833,834_2023-05-30,2023-05-30,Алмагель,Алмагель А сусп. 10мл №10,Алмагель А сусп. 10мл №10_Балканфарма,Алмагель А сусп. 10мл №10,Алмагель А сусп. 10мл №10_Балканфарма,390.0,Балканфарма - Троян АД,Балканфарма,2,zdor,0,1.0051546391752577
1070,1071_2023-05-30,2023-05-30,Алмагель,Алмагель А сусп. 170мл №1,Алмагель А сусп. 170мл №1_Балканфарма,Алмагель А сусп. 170мл №1,Алмагель А сусп. 170мл №1_Балканфарма,405.0,Балканфарма - Троян АД,Балканфарма,2,zdor,0,1.0279187817258884
935,936_2023-05-30,2023-05-30,Алмагель,Алмагель Нео сусп. 10мл №10,Алмагель Нео сусп. 10мл №10_Балканфарма,Алмагель Нео сусп. 10мл №10,Алмагель Нео сусп. 10мл №10_Балканфарма,353.0,Балканфарма АО,Балканфарма,2,zdor,0,1.0202312138728324
981,982_2023-05-30,2023-05-30,Алмагель,Алмагель Нео сусп. 170мл №1,Алмагель Нео сусп. 170мл №1_Балканфарма,Алмагель Нео сусп. 170мл №1,Алмагель Нео сусп. 170мл №1_Балканфарма,373.0,Балканфарма - Троян АД,Балканфарма,2,zdor,0,1.021917808219178
810,811_2023-05-30,2023-05-30,Алмагель,Алмагель сусп. 10мл №10,Алмагель сусп. 10мл №10_Балканфарма,Алмагель сусп. 10мл №10,Алмагель сусп. 10мл №10_Балканфарма,329.0,Балканфарма - Троян АД,Балканфарма,2,zdor,0,1.0
811,812_2023-05-30,2023-05-30,Алмагель,Алмагель сусп. 170мл №1,Алмагель сусп. 170мл №1_Балканфарма,Алмагель сусп. 170мл №1,Алмагель сусп. 170мл №1_Балканфарма,345.0,Балканфарма - Троян АД,Балканфарма,2,zdor,0,1.0360360360360361
347,348_2023-05-30,2023-05-30,Альбарел,Альбарел таблетки 1мг №30,Альбарел таблетки 1мг №30_Эгис,Альбарел таб. 1мг №30,Альбарел таб. 1мг №30_Эгис,1.0,Эгис ФЗ ЗАО/пр.Сервье Лаборатории,Эгис,2,zdor,0,1.0
1005,1006_2023-05-30,2023-05-30,Альфазокс,Альфазокс р-р внутр 10мл №20,Альфазокс р-р внутр 10мл №20_Афарм,Альфазокс р-р внутр 10мл №20,Альфазокс р-р внутр 10мл №20_Афарм,1.0,Афарм С.р.Л.,Афарм,2,zdor,0,1.0
701,702_2023-05-30,2023-05-30,Амигренин,Амигренин таблетки 100мг №2,Амигренин таблетки 100мг №2_Верофарм,Амигренин таб. п.п.о. 100мг №2,Амигренин таб. п.п.о. 100мг №2_Верофарм,485.0,Верофарм ООО,Верофарм,2,zdor,0,0.9918200408997955
683,684_2023-05-30,2023-05-30,Амигренин,Амигренин таблетки 100мг №6,Амигренин таблетки 100мг №6_Верофарм,Амигренин таб. п.п.о. 100мг №6,Амигренин таб. п.п.о. 100мг №6_Верофарм,1.0,Верофарм ООО,Верофарм,2,zdor,0,1.0
686,687_2023-05-30,2023-05-30,Амигренин,Амигренин таблетки 50мг №2,Амигренин таблетки 50мг №2_Верофарм,Амигренин таб. п.п.о. 50мг №2,Амигренин таб. п.п.о. 50мг №2_Верофарм,312.0,Верофарм ООО,Верофарм,2,zdor,0,1.01628664495114
684,685_2023-05-30,2023-05-30,Амигренин,Амигренин таблетки 50мг №6,Амигренин таблетки 50мг №6_Верофарм,Амигренин таб. п.п.о. 50мг №6,Амигренин таб. п.п.о. 50мг №6_Верофарм,648.0,Верофарм ООО,Верофарм,2,zdor,0,0.9908256880733946
1286,1287_2023-05-30,2023-05-30,Аминалон,Аминалон таблетки   250мг №100,Аминалон таблетки   250мг №100_Борисовский,Аминалон таб. п.о 250мг №100,Аминалон таб. п.о 250мг №100_Борисовский,218.0,Борисовский ЗМП ОАО,Борисовский,2,zdor,0,0.7077922077922078
1534,1535_2023-05-30,2023-05-30,Аминалон,Аминалон таблетки   250мг №50,Аминалон таблетки   250мг №50_Борисовский,Аминалон таб. п.о 250мг №50,Аминалон таб. п.о 250мг №50_Борисовский,133.0,Борисовский ЗМП ОАО,Борисовский,2,zdor,0,0.8807947019867549
304,305_2023-05-30,2023-05-30,Аминалон,Аминалон таблетки 250мг №100,Аминалон таблетки 250мг №100_Органика,Аминалон таб. п.п.о. 250мг №100,Аминалон таб. п.п.о. 250мг №100_Органика,304.0,Органика АО,Органика,2,zdor,0,1.0818505338078293
140,141_2023-05-30,2023-05-30,Амлодипин,Амлодипин таблетки 10мг №20,Амлодипин таблетки 10мг №20_Озон,Амлодипин таб. 10мг №20,Амлодипин таб. 10мг №20_Озон,66.0,Озон ООО,Озон,2,zdor,0,1.0476190476190477
472,473_2023-05-30,2023-05-30,Амлодипин,Амлодипин таблетки 10мг №90,Амлодипин таблетки 10мг №90_Канонфарма,Амлодипин таб. 10мг №90,Амлодипин таб. 10мг №90_Канонфарма,205.0,Канонфарма продакшн ЗАО,Канонфарма,2,zdor,0,0.9715639810426541
473,474_2023-05-30,2023-05-30,Амлодипин,Амлодипин таблетки 5мг №90,Амлодипин таблетки 5мг №90_Канонфарма,Амлодипин таб. 5мг №90,Амлодипин таб. 5мг №90_Канонфарма,159.0,Канонфарма продакшн ЗАО,Канонфарма,2,zdor,0,0.9298245614035088
302,303_2023-05-30,2023-05-30,Амлодипин-Алси,Амлодипин-Алси таблетки 5мг №30,Амлодипин-Алси таблетки 5мг №30_АЛСИ Фарма,Амлодипин-Алси таб. 5мг №30,Амлодипин-Алси таб. 5мг №30_АЛСИ Фарма,47.0,АЛСИ Фарма АО,АЛСИ Фарма,2,zdor,0,1.0
15,16_2023-05-30,2023-05-30,Амлодипин-Боримед,Амлодипин-Боримед таблетки 10мг №30,Амлодипин-Боримед таблетки 10мг №30_Борисовский,Амлодипин-Боримед таб. 10мг №30,Амлодипин-Боримед таб. 10мг №30_Борисовский,49.0,Борисовский ЗМП ОАО,Борисовский,2,zdor,0,0.9423076923076923
130,131_2023-05-30,2023-05-30,Амлодипин-Вертекс,Амлодипин-Вертекс таблетки 10мг №30,Амлодипин-Вертекс таблетки 10мг №30_Вертекс,Амлодипин-Вертекс таб. 10мг №30,Амлодипин-Вертекс таб. 10мг №30_Вертекс,21.0,Вертекс АО,Вертекс,2,zdor,0,0.23333333333333334
126,127_2023-05-30,2023-05-30,Амлодипин-Вертекс,Амлодипин-Вертекс таблетки 10мг №60,Амлодипин-Вертекс таблетки 10мг №60_Вертекс,Амлодипин-Вертекс таб. 10мг №60,Амлодипин-Вертекс таб. 10мг №60_Вертекс,165.0,Вертекс АО,Вертекс,2,zdor,0,0.9821428571428571
127,128_2023-05-30,2023-05-30,Амлодипин-Вертекс,Амлодипин-Вертекс таблетки 5мг №20,Амлодипин-Вертекс таблетки 5мг №20_Вертекс,Амлодипин-Вертекс таб. 5мг №20,Амлодипин-Вертекс таб. 5мг №20_Вертекс,55.0,Вертекс АО,Вертекс,2,zdor,0,1.0
128,129_2023-05-30,2023-05-30,Амлодипин-Вертекс,Амлодипин-Вертекс таблетки 5мг №30,Амлодипин-Вертекс таблетки 5мг №30_Вертекс,Амлодипин-Вертекс таб. 5мг №30,Амлодипин-Вертекс таб. 5мг №30_Вертекс,63.0,Вертекс АО,Вертекс,2,zdor,0,1.0
129,130_2023-05-30,2023-05-30,Амлодипин-Вертекс,Амлодипин-Вертекс таблетки 5мг №60,Амлодипин-Вертекс таблетки 5мг №60_Вертекс,Амлодипин-Вертекс таб. 5мг №60,Амлодипин-Вертекс таб. 5мг №60_Вертекс,117.0,Вертекс АО,Вертекс,2,zdor,0,1.0263157894736843
1290,1291_2023-05-30,2023-05-30,Амлодипин-Прана,Амлодипин-Прана таблетки 10мг №30,Амлодипин-Прана таблетки 10мг №30_Пранафарм,Амлодипин-Прана таб. 10мг №30,Амлодипин-Прана таб. 10мг №30_Пранафарм,69.0,Пранафарм ООО,Пранафарм,2,zdor,0,1.0454545454545454
1485,1486_2023-05-30,2023-05-30,Амлодипин-Прана,Амлодипин-Прана таблетки 5мг №90,Амлодипин-Прана таблетки 5мг №90_Пранафарм,Амлодипин-Прана таб. 5мг №90,Амлодипин-Прана таб. 5мг №90_Пранафарм,124.0,Пранафарм ООО,Пранафарм,2,zdor,0,1.008130081300813
507,508_2023-05-30,2023-05-30,Амлодипин-Тева,Амлодипин-Тева таблетки 10мг №30,Амлодипин-Тева таблетки 10мг №30_Тева,Амлодипин-Тева таб. 10мг №30,Амлодипин-Тева таб. 10мг №30_Тева,188.0,Тева Фармацевтические Предприятия Лтд/пр.Фармацевтический завод Тева Прайвэт Ко.Лтд,Тева,2,zdor,0,0.9894736842105263
506,507_2023-05-30,2023-05-30,Амлодипин-Тева,Амлодипин-Тева таблетки 5мг №30,Амлодипин-Тева таблетки 5мг №30_Тева,Амлодипин-Тева таб. 5мг №30,Амлодипин-Тева таб. 5мг №30_Тева,156.0,Тева Фармацевтические Предприятия Лтд/пр.Фармацевтический завод Тева Прайвэт Ко.Лтд,Тева,2,zdor,0,0.975
24,25_2023-05-30,2023-05-30,Амлотоп,Амлотоп таблетки 10мг №30,Амлотоп таблетки 10мг №30_Нижфарм,Амлотоп таб. 10мг №30,Амлотоп таб. 10мг №30_Нижфарм,183.0,Нижфарм ОАО/пр.Хемофарм ООО,Нижфарм,2,zdor,0,0.9786096256684492
25,26_2023-05-30,2023-05-30,Амлотоп,Амлотоп таблетки 5мг №30,Амлотоп таблетки 5мг №30_Нижфарм,Амлотоп таб. 5мг №30,Амлотоп таб. 5мг №30_Нижфарм,112.0,Нижфарм ОАО/пр.Хемофарм ООО,Нижфарм,2,zdor,0,0.9911504424778761
186,187_2023-05-30,2023-05-30,Амприлан,Амприлан таблетки 5мг №30,Амприлан таблетки 5мг №30_КРКА,Амприлан таб. 5мг №30,Амприлан таб. 5мг №30_КРКА,110.0,"КРКА, д.д., Ново место",КРКА,2,zdor,0,0.2736318407960199
602,603_2023-05-30,2023-05-30,Анальгин,Анальгин р-р в/в и в/м 500мг/мл 2мл №10,Анальгин р-р в/в и в/м 500мг/мл 2мл №10_Ереванская ХФФ,Анальгин р-р в/в и в/м 500мг/мл 2мл №10,Анальгин р-р в/в и в/м 500мг/мл 2мл №10_Ереванская ХФФ,88.0,Ереванская ХФФ,Ереванская ХФФ,2,zdor,0,0.946236559139785
681,682_2023-05-30,2023-05-30,Анальгин,Анальгин таблетки 500мг №10,Анальгин таблетки 500мг №10_None,Анальгин таб. 500мг №10,Анальгин таб. 500мг №10_None,40.0,,,2,zdor,0,1.0
637,638_2023-05-30,2023-05-30,Анальгин,Анальгин таблетки 500мг №20  (Renewal),Анальгин таблетки 500мг №20  (Renewal)_Обновление,Анальгин таб. 500мг №20  (Renewal),Анальгин таб. 500мг №20  (Renewal)_Обновление,113.0,Обновление ПФК ЗАО,Обновление,2,zdor,0,0.9658119658119658
656,657_2023-05-30,2023-05-30,Анальгин,Анальгин таблетки 500мг №20,Анальгин таблетки 500мг №20_Фармстандарт,Анальгин таб. 500мг №20,Анальгин таб. 500мг №20_Фармстандарт,71.0,Фармстандарт-Лексредства ОАО,Фармстандарт,2,zdor,0,1.1451612903225807
98,99_2023-05-30,2023-05-30,Анаприлин,Анаприлин Реневал таблетки 10мг №112,Анаприлин Реневал таблетки 10мг №112_Обновление,Анаприлин Реневал таб. 10мг №112,Анаприлин Реневал таб. 10мг №112_Обновление,46.0,Обновление ПФК ЗАО,Обновление,2,zdor,0,0.8846153846153846
97,98_2023-05-30,2023-05-30,Анаприлин,Анаприлин Реневал таблетки 40мг №112,Анаприлин Реневал таблетки 40мг №112_Обновление,Анаприлин Реневал таб. 40мг №112,Анаприлин Реневал таб. 40мг №112_Обновление,142.0,Обновление ПФК АО,Обновление,2,zdor,0,1.0364963503649636
582,583_2023-05-30,2023-05-30,Анаприлин,Анаприлин таблетки 10мг №100,Анаприлин таблетки 10мг №100_None,Анаприлин таб. 10мг №100,Анаприлин таб. 10мг №100_None,33.0,,,2,zdor,0,1.0
301,302_2023-05-30,2023-05-30,Анаприлин,Анаприлин таблетки 40мг №50,Анаприлин таблетки 40мг №50_None,Анаприлин таб. 40мг №50,Анаприлин таб. 40мг №50_None,61.0,,,2,zdor,0,0.9242424242424242
1184,1185_2023-05-30,2023-05-30,АнвиМакс,АнвиМакс набор капсул №20,АнвиМакс набор капсул №20_Сотекс Фармфирма,АнвиМакс набор капсул №20,АнвиМакс набор капсул №20_Сотекс Фармфирма,319.0,Сотекс ФармФирма ЗАО/пр.ФармВИЛАР НПО ООО,Сотекс Фармфирма,2,zdor,0,1.009493670886076
807,808_2023-05-30,2023-05-30,АнвиМакс,АнвиМакс пор. лимонный 5г №12,АнвиМакс пор. лимонный 5г №12_Фармпроект,АнвиМакс пор. д/р-ра внутр лимонный 5г №12,АнвиМакс пор. д/р-ра внутр лимонный 5г №12_Фармпроект,476.0,Фармпроект АО/Фармвилар НПО ООО,Фармпроект,2,zdor,0,1.0021052631578948
862,863_2023-05-30,2023-05-30,АнвиМакс,АнвиМакс пор. лимонный 5г №3,АнвиМакс пор. лимонный 5г №3_Фармпроект,АнвиМакс пор. д/р-ра внутр лимонный 5г №3,АнвиМакс пор. д/р-ра внутр лимонный 5г №3_Фармпроект,169.0,Фармпроект АО/Фармвилар НПО ООО,Фармпроект,2,zdor,0,1.0
896,897_2023-05-30,2023-05-30,АнвиМакс,АнвиМакс пор. лимонный 5г №6,АнвиМакс пор. лимонный 5г №6_Фармпроект,АнвиМакс пор. д/р-ра внутр лимонный 5г №6,АнвиМакс пор. д/р-ра внутр лимонный 5г №6_Фармпроект,271.0,Фармпроект АО/Фармвилар НПО ООО,Фармпроект,2,zdor,0,0.9963235294117647
840,841_2023-05-30,2023-05-30,АнвиМакс,АнвиМакс пор. лимонный с медом 5г №24,АнвиМакс пор. лимонный с медом 5г №24_Фармпроект,АнвиМакс пор. д/р-ра внутр лимонный с медом 5г №24,АнвиМакс пор. д/р-ра внутр лимонный с медом 5г №24_Фармпроект,732.0,Фармпроект АО/Фармвилар НПО ООО,Фармпроект,2,zdor,0,0.976
873,874_2023-05-30,2023-05-30,АнвиМакс,АнвиМакс пор. лимонный с медом 5г №3,АнвиМакс пор. лимонный с медом 5г №3_Фармпроект,АнвиМакс пор. д/р-ра внутр лимонный с медом 5г №3,АнвиМакс пор. д/р-ра внутр лимонный с медом 5г №3_Фармпроект,163.0,Фармпроект АО/Фармвилар НПО ООО,Фармпроект,2,zdor,0,0.9819277108433735
907,908_2023-05-30,2023-05-30,АнвиМакс,АнвиМакс пор. лимонный с медом 5г №6,АнвиМакс пор. лимонный с медом 5г №6_Фармпроект,АнвиМакс пор. д/р-ра внутр лимонный с медом 5г №6,АнвиМакс пор. д/р-ра внутр лимонный с медом 5г №6_Фармпроект,271.0,Фармпроект АО/Фармвилар НПО ООО,Фармпроект,2,zdor,0,1.0
918,919_2023-05-30,2023-05-30,АнвиМакс,АнвиМакс пор. малиновый 5г №6,АнвиМакс пор. малиновый 5г №6_Фармпроект,АнвиМакс пор. д/р-ра внутр малиновый 5г №6,АнвиМакс пор. д/р-ра внутр малиновый 5г №6_Фармпроект,268.0,Фармпроект АО/Фармвилар НПО ООО,Фармпроект,2,zdor,0,0.9852941176470589
829,830_2023-05-30,2023-05-30,АнвиМакс,АнвиМакс пор. черносмородиновый 5г №12,АнвиМакс пор. черносмородиновый 5г №12_Фармпроект,АнвиМакс пор. д/р-ра внутр черносмородиновый 5г №12,АнвиМакс пор. д/р-ра внутр черносмородиновый 5г №12_Фармпроект,421.0,Фармпроект АО/Фармвилар НПО ООО,Фармпроект,2,zdor,0,0.9722863741339491
929,930_2023-05-30,2023-05-30,АнвиМакс,АнвиМакс пор. черносмородиновый 5г №6,АнвиМакс пор. черносмородиновый 5г №6_Фармпроект,АнвиМакс пор. д/р-ра внутр черносмородиновый 5г №6,АнвиМакс пор. д/р-ра внутр черносмородиновый 5г №6_Фармпроект,267.0,Фармпроект АО/Фармвилар НПО ООО,Фармпроект,2,zdor,0,1.0
1309,1310_2023-05-30,2023-05-30,Ангиозил,Ангиозил ретард таблеткипролонг.  35мг №60,Ангиозил ретард таблеткипролонг.  35мг №60_РеплекФарм,Ангиозил ретард таб.пролонг.п.о. 35мг №60,Ангиозил ретард таб.пролонг.п.о. 35мг №60_РеплекФарм,548.0,Реплек Фарм ООО Скопье/уп.Сотекс ФармФирма ЗАО,РеплекФарм,2,zdor,0,1.0092081031307552
429,430_2023-05-30,2023-05-30,Ангионорм,Ангионорм таблетки   100мг №100,Ангионорм таблетки   100мг №100_ФармВилар,Ангионорм таб. п.о 100мг №100,Ангионорм таб. п.о 100мг №100_ФармВилар,633.0,ФармВилар ФПК ЗАО,ФармВилар,2,zdor,0,0.9875195007800313
264,265_2023-05-30,2023-05-30,Андипал,Андипал Авексима таблетки №10,Андипал Авексима таблетки №10_Авексима,Андипал Авексима таб. №10,Андипал Авексима таб. №10_Авексима,37.0,Авексима Сибирь ООО,Авексима,2,zdor,0,0.5211267605633803
263,264_2023-05-30,2023-05-30,Андипал,Андипал Авексима таблетки №20,Андипал Авексима таблетки №20_Авексима,Андипал Авексима таб. №20,Андипал Авексима таб. №20_Авексима,93.0,Авексима ОАО/пр.Авексима Сибирь ООО,Авексима,2,zdor,0,0.9789473684210527
517,518_2023-05-30,2023-05-30,Андипал,Андипал таблетки №10,Андипал таблетки №10_None,Андипал таб. №10,Андипал таб. №10_None,29.0,,,2,zdor,0,1.0
437,438_2023-05-30,2023-05-30,Андипал,Андипал таблетки №20,Андипал таблетки №20_Фармстандарт,Андипал таб. №20,Андипал таб. №20_Фармстандарт,57.0,Фармстандарт-Томскхимфарм ОАО/пр.Фармстандарт-Лексредства ОАО,Фармстандарт,2,zdor,0,0.9661016949152542
1205,1206_2023-05-30,2023-05-30,Антарейт,Антарейт Валента таблетки жев. 800мг+40мг №12,Антарейт Валента таблетки жев. 800мг+40мг №12_Селебрити Биофарма,Антарейт Валента таб. жев. 800мг+40мг №12,Антарейт Валента таб. жев. 800мг+40мг №12_Селебрити Биофарма,262.0,Селебрити Биофарма Лтд.,Селебрити Биофарма,2,zdor,0,1.0274509803921568
1077,1078_2023-05-30,2023-05-30,Антарейт,Антарейт Валента таблетки жев. 800мг+40мг №24,Антарейт Валента таблетки жев. 800мг+40мг №24_Селебрити Биофарма,Антарейт Валента таб. жев. 800мг+40мг №24,Антарейт Валента таб. жев. 800мг+40мг №24_Селебрити Биофарма,408.0,Селебрити Биофарма Лтд.,Селебрити Биофарма,2,zdor,0,0.9807692307692307
1284,1285_2023-05-30,2023-05-30,Антигриппин,Антигриппин аптекарский капс. №20,Антигриппин аптекарский капс. №20_Сотекс Фармфирма,Антигриппин аптекарский капс. №20,Антигриппин аптекарский капс. №20_Сотекс Фармфирма,209.0,Сотекс ФармФирма ЗАО/пр.ФармВИЛАР НПО ООО,Сотекс Фармфирма,2,zdor,0,1.0048076923076923
1206,1207_2023-05-30,2023-05-30,Антигриппин,Антигриппин пор. лимонно-медовый 5г №10,Антигриппин пор. лимонно-медовый 5г №10_Натур Продукт,Антигриппин пор. д/р-ра внутр лимонно-медовый 5г №10,Антигриппин пор. д/р-ра внутр лимонно-медовый 5г №10_Натур Продукт,435.0,Натур Продукт Фарма Сп. з о.о.,Натур Продукт,2,zdor,0,0.9908883826879271
696,697_2023-05-30,2023-05-30,Антигриппин,Антигриппин пор. лимонно-медовый 5г №3,Антигриппин пор. лимонно-медовый 5г №3_Натур Продукт,Антигриппин пор. д/р-ра внутр лимонно-медовый 5г №3,Антигриппин пор. д/р-ра внутр лимонно-медовый 5г №3_Натур Продукт,158.0,Натур Продукт Фарма Сп. з о.о.,Натур Продукт,2,zdor,0,1.0128205128205128
1251,1252_2023-05-30,2023-05-30,Антигриппин,Антигриппин таблетки детск. шип. №10,Антигриппин таблетки детск. шип. №10_Натур Продукт,Антигриппин таб. детск. шип. №10,Антигриппин таб. детск. шип. №10_Натур Продукт,437.0,Натур Продукт Фарма Сп. з о.о.,Натур Продукт,2,zdor,0,1.0162790697674418
1329,1330_2023-05-30,2023-05-30,Антигриппин,Антигриппин таблетки шип. со вкусом апельсина 500мг+10мг+200мг №10  (пенал),Антигриппин таблетки шип. со вкусом апельсина 500мг+10мг+200мг №10  (пенал)_None,Антигриппин таб. шип. со вкусом апельсина 500мг+10мг+200мг №10  (пенал),Антигриппин таб. шип. со вкусом апельсина 500мг+10мг+200мг №10  (пенал)_None,416.0,,,2,zdor,0,0.9952153110047847
785,786_2023-05-30,2023-05-30,Антигриппин,Антигриппин таблетки шип. со вкусом грейпфрута 500мг+10мг+200мг №10,Антигриппин таблетки шип. со вкусом грейпфрута 500мг+10мг+200мг №10_Натур Продукт,Антигриппин таб. шип. со вкусом грейпфрута 500мг+10мг+200мг №10,Антигриппин таб. шип. со вкусом грейпфрута 500мг+10мг+200мг №10_Натур Продукт,384.0,Натур Продукт Фарма Сп. з о.о.,Натур Продукт,2,zdor,0,0.9434889434889435
796,797_2023-05-30,2023-05-30,Антигриппин,Антигриппин таблетки шип. со вкусом и ароматом малины 500мг+10мг+200мг №10,Антигриппин таблетки шип. со вкусом и ароматом малины 500мг+10мг+200мг №10_Натур Продукт,Антигриппин таб. шип. со вкусом и ароматом малины 500мг+10мг+200мг №10,Антигриппин таб. шип. со вкусом и ароматом малины 500мг+10мг+200мг №10_Натур Продукт,451.0,Натур Продукт Фарма Сп. з о.о.,Натур Продукт,2,zdor,0,1.0636792452830188
774,775_2023-05-30,2023-05-30,Антигриппин,Антигриппин таблетки шип. №10  (пенал в конверте),Антигриппин таблетки шип. №10  (пенал в конверте)_Валеант,Антигриппин таб. шип. №10  (пенал в конверте),Антигриппин таб. шип. №10  (пенал в конверте)_Валеант,424.0,Валеант ООО/пр.Натур Продукт Фарма Сп. з о.о.,Валеант,2,zdor,0,0.9953051643192489
607,608_2023-05-30,2023-05-30,Антигриппин-Анви,Антигриппин-Анви капс. №20,Антигриппин-Анви капс. №20_Антивирал,Антигриппин-Анви капс. №20,Антигриппин-Анви капс. №20_Антивирал,184.0,Антивирал НПО ЗАО/Фармпроект АО,Антивирал,2,zdor,0,0.989247311827957
763,764_2023-05-30,2023-05-30,Антигриппин-Экспресс,Антигриппин-Экспресс пор. лимонный №6,Антигриппин-Экспресс пор. лимонный №6_Сотекс,Антигриппин-Экспресс пор. д/р-ра внутр лимонный №6,Антигриппин-Экспресс пор. д/р-ра внутр лимонный №6_Сотекс,278.0,Сотекс/Санкт-Петербургская ФФ ОАО (ГаленоФарм),Сотекс,2,zdor,0,1.0
652,653_2023-05-30,2023-05-30,Антигриппин-Экспресс,Антигриппин-Экспресс пор. малиновый №12,Антигриппин-Экспресс пор. малиновый №12_Сотекс,Антигриппин-Экспресс пор. д/р-ра внутр малиновый №12,Антигриппин-Экспресс пор. д/р-ра внутр малиновый №12_Сотекс,459.0,Сотекс/Санкт-Петербургская ФФ ОАО (ГаленоФарм),Сотекс,2,zdor,0,1.0
0,1_2023-05-30,2023-05-30,Антигриппин-Экспресс,Антигриппин-Экспресс пор. малиновый №6,Антигриппин-Экспресс пор. малиновый №6_ГаленоФарм,Антигриппин-Экспресс пор. д/р-ра внутр малиновый №6,Антигриппин-Экспресс пор. д/р-ра внутр малиновый №6_ГаленоФарм,279.0,Санкт-Петербургская ФФ ОАО (ГаленоФарм),ГаленоФарм,2,zdor,0,1.0035971223021583
