Unnamed: 0,count_index,pars_day,first_name,name_W,name_W_manufact,item_name,name_manufact,item_price,Manufacturer,Manufacturer_common,count_pars,chain_pharm,base_index,chain_index
1474,1740_2023-06-27,2023-06-27,Актовегин,Актовегин раствор для инъекций 40мг/мл ампулы 5мл №5,Актовегин раствор для инъекций 40мг/мл ампулы 5мл №5_Такеда,Актовегин раствор для инъекций 40мг/мл ампулы 5мл №5,Актовегин раствор для инъекций 40мг/мл ампулы 5мл №5_Такеда,1020.0,"ООО ""Такеда Фармасьютикалс""",Такеда,3,apr,0,0.9836065573770492
1744,2123_2023-06-27,2023-06-27,Актовегин,Актовегин таблетки 200мг №50,Актовегин таблетки 200мг №50_Такеда,Актовегин таблетки 200мг №50,Актовегин таблетки 200мг №50_Такеда,1870.0,"ООО ""Такеда Фармасьютикалс""",Такеда,3,apr,0,1.0185185185185186
82,140_2023-06-27,2023-06-27,Аленталь,Аленталь таблетки 100мг №60,Аленталь таблетки 100мг №60_ВЕРТЕКС,Аленталь таблетки 100мг №60,Аленталь таблетки 100мг №60_ВЕРТЕКС,911.0,АО «ВЕРТЕКС»,ВЕРТЕКС,3,apr,0,0.9764201500535906
386,459_2023-06-27,2023-06-27,Алесорб,Алесорб Энтеросорбент Гель Апельсин пакет 10г №18,Алесорб Энтеросорбент Гель Апельсин пакет 10г №18_Фармацевтическая Фабрика Пенза,Алесорб Энтеросорбент Гель Апельсин пакет 10г №18,Алесорб Энтеросорбент Гель Апельсин пакет 10г №18_Фармацевтическая Фабрика Пенза,328.0,"ООО ""Фармацевтическая Фабрика"" Пенза",Фармацевтическая Фабрика Пенза,3,apr,0,1.0
390,463_2023-06-27,2023-06-27,Алесорб,Алесорб Энтеросорбент Гель+ без вкуса пакет 10г №18,Алесорб Энтеросорбент Гель+ без вкуса пакет 10г №18_Фармацевтическая Фабрика Пенза,Алесорб Энтеросорбент Гель+ без вкуса пакет 10г №18,Алесорб Энтеросорбент Гель+ без вкуса пакет 10г №18_Фармацевтическая Фабрика Пенза,328.0,"ООО ""Фармацевтическая Фабрика"" Пенза",Фармацевтическая Фабрика Пенза,3,apr,0,1.0
702,782_2023-06-27,2023-06-27,Алесорб,Алесорб Энтеросорбент Гель+ клубника пакет 10г №18,Алесорб Энтеросорбент Гель+ клубника пакет 10г №18_Фармацевтическая Фабрика Пенза,Алесорб Энтеросорбент Гель+ клубника пакет 10г №18,Алесорб Энтеросорбент Гель+ клубника пакет 10г №18_Фармацевтическая Фабрика Пенза,328.0,"ООО ""Фармацевтическая Фабрика"" Пенза",Фармацевтическая Фабрика Пенза,3,apr,0,1.0
709,790_2023-06-27,2023-06-27,Алесорб,Алесорб Энтеросорбент Гель+ лимон пакет 10г №18,Алесорб Энтеросорбент Гель+ лимон пакет 10г №18_Фармацевтическая Фабрика Пенза,Алесорб Энтеросорбент Гель+ лимон пакет 10г №18,Алесорб Энтеросорбент Гель+ лимон пакет 10г №18_Фармацевтическая Фабрика Пенза,328.0,"ООО ""Фармацевтическая Фабрика"" Пенза",Фармацевтическая Фабрика Пенза,3,apr,0,1.0
329,402_2023-06-27,2023-06-27,Алесорб,Алесорб Энтеросорбент гель без вкуса туба 180г,Алесорб Энтеросорбент гель без вкуса туба 180г_Фармацевтическая Фабрика Пенза,Алесорб Энтеросорбент гель без вкуса туба 180г,Алесорб Энтеросорбент гель без вкуса туба 180г_Фармацевтическая Фабрика Пенза,348.0,"ООО ""Фармацевтическая Фабрика"" Пенза",Фармацевтическая Фабрика Пенза,3,apr,0,1.0
381,454_2023-06-27,2023-06-27,Алесорб,Алесорб с 3-х лет пор.банка 50г,Алесорб с 3-х лет пор.банка 50г_Фармацевтическая Фабрика Пенза,Алесорб с 3-х лет порошок банка 50г,Алесорб с 3-х лет порошок банка 50г_Фармацевтическая Фабрика Пенза,378.0,"ООО ""Фармацевтическая Фабрика"" Пенза",Фармацевтическая Фабрика Пенза,3,apr,0,1.0
1722,2101_2023-06-27,2023-06-27,Аллапинин,Аллапинин таблетки 25мг №30,Аллапинин таблетки 25мг №30_Вилар,Аллапинин таблетки 25мг №30,Аллапинин таблетки 25мг №30_Вилар,746.0,"ЗАО ""Вилар""",Вилар,3,apr,0,1.0067476383265856
1725,2104_2023-06-27,2023-06-27,Аллафорте,Аллафорте таблетки 25мг №20,Аллафорте таблетки 25мг №20_ФармВилар,Аллафорте таблетки 25мг №20,Аллафорте таблетки 25мг №20_ФармВилар,620.0,"ЗАО ""ФармВилар ФПК""",ФармВилар,3,apr,0,1.0367892976588629
1558,1870_2023-06-27,2023-06-27,Аллохол,Аллохол Реневал таблетки №50,Аллохол Реневал таблетки №50_Обновление,Аллохол Реневал таблетки №50,Аллохол Реневал таблетки №50_Обновление,163.0,"ЗАО ""ПФК Обновление""",Обновление,3,apr,0,0.9644970414201184
1067,1189_2023-06-27,2023-06-27,Алмагель,Алмагель А суспензия для приема внутрь флакон 170мл,Алмагель А суспензия для приема внутрь флакон 170мл_Балканфарма,Алмагель А суспензия для приема внутрь флакон 170мл,Алмагель А суспензия для приема внутрь флакон 170мл_Балканфарма,479.0,Balkanpharma Troyan AD/Балканфарма-Троян АД,Балканфарма,3,apr,0,1.0715883668903803
1076,1198_2023-06-27,2023-06-27,Алмагель,Алмагель А суспензия саше 10мл №10,Алмагель А суспензия саше 10мл №10_Балканфарма,Алмагель А суспензия саше 10мл №10,Алмагель А суспензия саше 10мл №10_Балканфарма,460.0,Balkanpharma Troyan AD/Балканфарма-Троян АД,Балканфарма,3,apr,0,1.0407239819004526
733,814_2023-06-27,2023-06-27,Алмагель,Алмагель Нео суспензия саше 10мл №10,Алмагель Нео суспензия саше 10мл №10_Балканфарма,Алмагель Нео суспензия саше 10мл №10,Алмагель Нео суспензия саше 10мл №10_Балканфарма,449.0,Balkanpharma Troyan AD/Балканфарма-Троян АД,Балканфарма,3,apr,0,1.1253132832080202
1110,1232_2023-06-27,2023-06-27,Алмагель,Алмагель Нео суспензия флакон 170мл,Алмагель Нео суспензия флакон 170мл_Балканфарма,Алмагель Нео суспензия флакон 170мл,Алмагель Нео суспензия флакон 170мл_Балканфарма,449.0,Balkanpharma Troyan AD/Балканфарма-Троян АД,Балканфарма,3,apr,0,1.044186046511628
720,801_2023-06-27,2023-06-27,Алмагель,Алмагель суспензия для приема внутрь саше 10мл №10,Алмагель суспензия для приема внутрь саше 10мл №10_Балканфарма,Алмагель суспензия для приема внутрь саше 10мл №10,Алмагель суспензия для приема внутрь саше 10мл №10_Балканфарма,389.0,Balkanpharma Troyan AD/Балканфарма-Троян АД,Балканфарма,3,apr,0,1.0428954423592494
1078,1200_2023-06-27,2023-06-27,Алмагель,Алмагель суспензия флакон 170мл,Алмагель суспензия флакон 170мл_Балканфарма,Алмагель суспензия флакон 170мл,Алмагель суспензия флакон 170мл_Балканфарма,396.0,Balkanpharma Troyan AD/Балканфарма-Троян АД,Балканфарма,3,apr,0,0.9949748743718593
1387,1600_2023-06-27,2023-06-27,Алоэ,Алоэ сок флакон 50мл,Алоэ сок флакон 50мл_Вифитех,Алоэ сок флакон 50мл,Алоэ сок флакон 50мл_Вифитех,109.0,"ЗАО ""Вифитех""",Вифитех,3,apr,0,1.0092592592592593
1822,2201_2023-06-27,2023-06-27,Альбарел,Альбарел таблетки 1мг №30,Альбарел таблетки 1мг №30_Эгис,Альбарел таблетки 1мг №30,Альбарел таблетки 1мг №30_Эгис,1219.0,Egis Pharmaceuticals/ Эгис,Эгис,3,apr,0,0.9983619983619983
1395,1608_2023-06-27,2023-06-27,Альфазокс,Альфазокс раствор для приема внутрь пак-саше 10мл №20,Альфазокс раствор для приема внутрь пак-саше 10мл №20_Apharm,Альфазокс раствор для приема внутрь пак-саше 10мл №20,Альфазокс раствор для приема внутрь пак-саше 10мл №20_Apharm,1410.0,Apharm. S.p.A.,Apharm,3,apr,0,0.9901685393258427
1009,1102_2023-06-27,2023-06-27,Амбробене,"Амбробене раствор для ингаляций 7,5мг/мл флакон 100мл","Амбробене раствор для ингаляций 7,5мг/мл флакон 100мл_Меркле","Амбробене раствор для ингаляций 7,5мг/мл флакон 100мл","Амбробене раствор для ингаляций 7,5мг/мл флакон 100мл_Меркле",162.0,Merckle GmbH/ Меркле,Меркле,3,apr,0,0.9938650306748467
658,736_2023-06-27,2023-06-27,Амбробене,"Амбробене раствор для ингаляций 7,5мг/мл флакон 40мл","Амбробене раствор для ингаляций 7,5мг/мл флакон 40мл_Меркле","Амбробене раствор для ингаляций 7,5мг/мл флакон 40мл","Амбробене раствор для ингаляций 7,5мг/мл флакон 40мл_Меркле",116.0,Merckle GmbH/ Меркле,Меркле,3,apr,0,0.9830508474576272
641,719_2023-06-27,2023-06-27,Амбробене,Амбробене сироп 15мг/5мл флакон 100мл,Амбробене сироп 15мг/5мл флакон 100мл_Меркле,Амбробене сироп 15мг/5мл флакон 100мл,Амбробене сироп 15мг/5мл флакон 100мл_Меркле,122.0,Merckle GmbH/ Меркле,Меркле,3,apr,0,1.0
654,732_2023-06-27,2023-06-27,Амбробене,Амбробене таблетки 30мг №20,Амбробене таблетки 30мг №20_Меркле,Амбробене таблетки 30мг №20,Амбробене таблетки 30мг №20_Меркле,134.0,Merckle GmbH/ Меркле,Меркле,3,apr,0,1.0
645,723_2023-06-27,2023-06-27,Амброксол,Амброксол Реневал таблетки 30мг №20,Амброксол Реневал таблетки 30мг №20_Обновление,Амброксол Реневал таблетки 30мг №20,Амброксол Реневал таблетки 30мг №20_Обновление,110.0,"ЗАО ""ПФК Обновление""",Обновление,3,apr,0,0.8870967741935484
607,684_2023-06-27,2023-06-27,Амброксол,"Амброксол раствор для ингаляций 7,5мг/мл флакон 100мл","Амброксол раствор для ингаляций 7,5мг/мл флакон 100мл_Озон","Амброксол раствор для ингаляций 7,5мг/мл флакон 100мл","Амброксол раствор для ингаляций 7,5мг/мл флакон 100мл_Озон",135.0,"ООО ""Озон""",Озон,3,apr,0,1.007462686567164
642,720_2023-06-27,2023-06-27,Амброксол,"Амброксол раствор для ингаляций 7,5мг/мл флакон 100мл","Амброксол раствор для ингаляций 7,5мг/мл флакон 100мл_Тульская ФФ","Амброксол раствор для ингаляций 7,5мг/мл флакон 100мл","Амброксол раствор для ингаляций 7,5мг/мл флакон 100мл_Тульская ФФ",169.0,"ООО ""Тульская ФФ""",Тульская ФФ,3,apr,0,1.0
1033,1126_2023-06-27,2023-06-27,Амброксол,Амброксол сироп 15мг/5мл флакон 100мл,Амброксол сироп 15мг/5мл флакон 100мл_Озон,Амброксол сироп 15мг/5мл флакон 100мл,Амброксол сироп 15мг/5мл флакон 100мл_Озон,70.0,"ООО ""Озон""",Озон,3,apr,0,0.875
297,368_2023-06-27,2023-06-27,Амброксол,Амброксол таблетки 30мг №20,Амброксол таблетки 30мг №20_Акрихин,Амброксол таблетки 30мг №20,Амброксол таблетки 30мг №20_Акрихин,97.0,"АО ""Акрихин ХФК""",Акрихин,3,apr,0,0.8899082568807339
1058,1180_2023-06-27,2023-06-27,Амброксол,Амброксол таблетки 30мг №20,Амброксол таблетки 30мг №20_Озон,Амброксол таблетки 30мг №20,Амброксол таблетки 30мг №20_Озон,31.0,"ООО ""Озон""",Озон,3,apr,0,0.9393939393939394
634,712_2023-06-27,2023-06-27,Амброксол,Амброксол таблетки 30мг №30,Амброксол таблетки 30мг №30_Обновление,Амброксол таблетки 30мг №30,Амброксол таблетки 30мг №30_Обновление,172.0,"ЗАО ""ПФК Обновление""",Обновление,3,apr,0,1.0
621,699_2023-06-27,2023-06-27,Амброксол,Амброксол таблетки 30мг №50,Амброксол таблетки 30мг №50_Обновление,Амброксол таблетки 30мг №50,Амброксол таблетки 30мг №50_Обновление,223.0,"ЗАО ""ПФК Обновление""",Обновление,3,apr,0,1.0
90,148_2023-06-27,2023-06-27,Амелотекс,Амелотекс гель 1% 50г,Амелотекс гель 1% 50г_Озон,Амелотекс гель 1% 50г,Амелотекс гель 1% 50г_Озон,463.0,"ООО ""Озон""",Озон,3,apr,0,1.0065217391304349
467,541_2023-06-27,2023-06-27,Амелотекс,Амелотекс таблетки 15мг №10,Амелотекс таблетки 15мг №10_Сотекс,Амелотекс таблетки 15мг №10,Амелотекс таблетки 15мг №10_Сотекс,280.0,"ЗАО ""Сотекс Фармфирма""",Сотекс,3,apr,0,0.9859154929577465
430,504_2023-06-27,2023-06-27,Амелотекс,Амелотекс таблетки 15мг №20,Амелотекс таблетки 15мг №20_Сотекс,Амелотекс таблетки 15мг №20,Амелотекс таблетки 15мг №20_Сотекс,389.0,"ЗАО ""Сотекс Фармфирма""",Сотекс,3,apr,0,0.9948849104859335
437,511_2023-06-27,2023-06-27,Амелотекс,"Амелотекс таблетки 7,5мг №20","Амелотекс таблетки 7,5мг №20_Сотекс","Амелотекс таблетки 7,5мг №20","Амелотекс таблетки 7,5мг №20_Сотекс",274.0,"ЗАО ""Сотекс Фармфирма""",Сотекс,3,apr,0,0.9351535836177475
1284,1465_2023-06-27,2023-06-27,Амлодивел,Амлодивел таблетки 10мг №30,Амлодивел таблетки 10мг №30_Велфарм,Амлодивел таблетки 10мг №30,Амлодивел таблетки 10мг №30_Велфарм,174.0,"ООО ""Велфарм""",Велфарм,3,apr,0,1.0
1272,1453_2023-06-27,2023-06-27,Амлодипин,Амлодипин Кардио таблетки 10мг №30,Амлодипин Кардио таблетки 10мг №30_Оболенское,Амлодипин Кардио таблетки 10мг №30,Амлодипин Кардио таблетки 10мг №30_Оболенское,162.0,"ЗАО ФП ""Оболенское""",Оболенское,3,apr,0,1.0
530,605_2023-06-27,2023-06-27,Амлодипин,Амлодипин таблетки 10мг №30,Амлодипин таблетки 10мг №30_ВЕРТЕКС,Амлодипин таблетки 10мг №30,Амлодипин таблетки 10мг №30_ВЕРТЕКС,95.0,АО «ВЕРТЕКС»,ВЕРТЕКС,3,apr,0,1.021505376344086
589,664_2023-06-27,2023-06-27,Амлодипин,Амлодипин таблетки 10мг №30,Амлодипин таблетки 10мг №30_Велфарм,Амлодипин таблетки 10мг №30,Амлодипин таблетки 10мг №30_Велфарм,172.0,"ООО ""Велфарм""",Велфарм,3,apr,0,1.0
955,1047_2023-06-27,2023-06-27,Амлодипин,Амлодипин таблетки 10мг №30,Амлодипин таблетки 10мг №30_Озон,Амлодипин таблетки 10мг №30,Амлодипин таблетки 10мг №30_Озон,77.0,"ООО ""Озон""",Озон,3,apr,0,0.9871794871794872
1222,1403_2023-06-27,2023-06-27,Амлодипин,Амлодипин таблетки 10мг №30,Амлодипин таблетки 10мг №30_Пранафарм,Амлодипин таблетки 10мг №30,Амлодипин таблетки 10мг №30_Пранафарм,89.0,"ООО ""Пранафарм""",Пранафарм,3,apr,0,1.0113636363636365
585,660_2023-06-27,2023-06-27,Амлодипин,Амлодипин таблетки 10мг №60 Озон,Амлодипин таблетки 10мг №60 Озон_Озон,Амлодипин таблетки 10мг №60 Озон,Амлодипин таблетки 10мг №60 Озон_Озон,180.0,"ООО ""Озон""",Озон,3,apr,0,1.0
1218,1399_2023-06-27,2023-06-27,Амлодипин,Амлодипин таблетки 10мг №60,Амлодипин таблетки 10мг №60_Пранафарм,Амлодипин таблетки 10мг №60,Амлодипин таблетки 10мг №60_Пранафарм,149.0,"ООО ""Пранафарм""",Пранафарм,3,apr,0,1.0
932,1024_2023-06-27,2023-06-27,Амлодипин,Амлодипин таблетки 10мг №90,Амлодипин таблетки 10мг №90_Озон,Амлодипин таблетки 10мг №90,Амлодипин таблетки 10мг №90_Озон,167.0,"ООО ""Озон""",Озон,3,apr,0,1.0121212121212122
554,629_2023-06-27,2023-06-27,Амлодипин,Амлодипин таблетки 5мг №30,Амлодипин таблетки 5мг №30_ВЕРТЕКС,Амлодипин таблетки 5мг №30,Амлодипин таблетки 5мг №30_ВЕРТЕКС,65.0,АО «ВЕРТЕКС»,ВЕРТЕКС,3,apr,0,1.015625
975,1067_2023-06-27,2023-06-27,Амлодипин,Амлодипин таблетки 5мг №30,Амлодипин таблетки 5мг №30_Велфарм,Амлодипин таблетки 5мг №30,Амлодипин таблетки 5мг №30_Велфарм,85.0,"ООО ""Велфарм""",Велфарм,3,apr,0,1.0
22,67_2023-06-27,2023-06-27,Амлодипин,Амлодипин таблетки 5мг №30,Амлодипин таблетки 5мг №30_Р-Фарм,Амлодипин таблетки 5мг №30,Амлодипин таблетки 5мг №30_Р-Фарм,170.0,"ООО ""Р-Фарм Новосёлки""",Р-Фарм,3,apr,0,1.0179640718562875
950,1042_2023-06-27,2023-06-27,Амлодипин,Амлодипин таблетки 5мг №60,Амлодипин таблетки 5мг №60_Озон,Амлодипин таблетки 5мг №60,Амлодипин таблетки 5мг №60_Озон,79.0,"ООО ""Озон""",Озон,3,apr,0,1.0
1213,1394_2023-06-27,2023-06-27,Амлодипин,Амлодипин таблетки 5мг №60,Амлодипин таблетки 5мг №60_Пранафарм,Амлодипин таблетки 5мг №60,Амлодипин таблетки 5мг №60_Пранафарм,109.0,"ООО ""Пранафарм""",Пранафарм,3,apr,0,1.0
945,1037_2023-06-27,2023-06-27,Амлодипин,Амлодипин таблетки 5мг №90,Амлодипин таблетки 5мг №90_Озон,Амлодипин таблетки 5мг №90,Амлодипин таблетки 5мг №90_Озон,128.0,"ООО ""Озон""",Озон,3,apr,0,1.0078740157480315
917,1009_2023-06-27,2023-06-27,Амлодипин,Амлодипин таблетки 5мг №90,Амлодипин таблетки 5мг №90_Пранафарм,Амлодипин таблетки 5мг №90,Амлодипин таблетки 5мг №90_Пранафарм,173.0,"ООО ""Пранафарм""",Пранафарм,3,apr,0,1.005813953488372
909,1001_2023-06-27,2023-06-27,Амлодипин-Периндоприл,Амлодипин-Периндоприл таблетки 10мг+10мг №30,Амлодипин-Периндоприл таблетки 10мг+10мг №30_Тева,Амлодипин - Периндоприл таблетки 10мг+10мг №30,Амлодипин - Периндоприл таблетки 10мг+10мг №30_Тева,650.0,Teva Pharmaceutical Works Private/Тева Фармасьютикал Воркс Прайвэт Лимитед Компани,Тева,3,apr,0,1.050080775444265
1214,1395_2023-06-27,2023-06-27,Амлодипин-Периндоприл,Амлодипин-Периндоприл таблетки 10мг+5мг №30,Амлодипин-Периндоприл таблетки 10мг+5мг №30_Тева,Амлодипин - Периндоприл таблетки 10мг+5мг №30,Амлодипин - Периндоприл таблетки 10мг+5мг №30_Тева,636.0,Teva Pharmaceutical Works Private/Тева Фармасьютикал Воркс Прайвэт Лимитед Компани,Тева,3,apr,0,1.0635451505016722
941,1033_2023-06-27,2023-06-27,Амлодипин-Периндоприл,Амлодипин-Периндоприл таблетки 5мг+10мг №30,Амлодипин-Периндоприл таблетки 5мг+10мг №30_Тева,Амлодипин - Периндоприл таблетки 5мг+10мг №30,Амлодипин - Периндоприл таблетки 5мг+10мг №30_Тева,621.0,Teva Pharmaceutical Works Private/Тева Фармасьютикал Воркс Прайвэт Лимитед Компани,Тева,3,apr,0,1.0384615384615385
906,998_2023-06-27,2023-06-27,Амлодипин-Периндоприл,Амлодипин-Периндоприл таблетки 5мг+5мг №30,Амлодипин-Периндоприл таблетки 5мг+5мг №30_Тева,Амлодипин - Периндоприл таблетки 5мг+5мг №30,Амлодипин - Периндоприл таблетки 5мг+5мг №30_Тева,502.0,Teva Pharmaceutical Works Private/Тева Фармасьютикал Воркс Прайвэт Лимитед Компани,Тева,3,apr,0,1.0502092050209204
1243,1424_2023-06-27,2023-06-27,Амприлан,Амприлан НД таблетки 5мг+25мг №30,Амприлан НД таблетки 5мг+25мг №30_КРКА,Амприлан НД таблетки 5мг+25мг №30,Амприлан НД таблетки 5мг+25мг №30_КРКА,648.0,KRKA d.d./ КРКА,КРКА,3,apr,0,0.9969230769230769
1716,2095_2023-06-27,2023-06-27,Амприлан,"Амприлан таблетки 2,5мг №30","Амприлан таблетки 2,5мг №30_КРКА","Амприлан таблетки 2,5мг №30","Амприлан таблетки 2,5мг №30_КРКА",61.0,KRKA d.d./ КРКА,КРКА,3,apr,0,1.0
1715,2094_2023-06-27,2023-06-27,Амприлан,Амприлан таблетки 5мг №30,Амприлан таблетки 5мг №30_КРКА,Амприлан таблетки 5мг №30,Амприлан таблетки 5мг №30_КРКА,103.0,KRKA d.d./ КРКА,КРКА,3,apr,0,0.9903846153846154
